ISO_Code_3,Year,Summary,Size of Government,Legal System and Property Rights,Sound Money,Freedom to Trade Internationally,Regulation
PAK,2011,6.0899006622516545,8.451672310785574,3.4291545735207323,6.13799440858753,5.995497357536558,6.414672730489628
PAN,2011,7.4000670241286866,7.455918651754886,5.3365222561405545,8.64645300272247,8.394664733526376,7.158585538840272
PNG,2011,6.558285643785173,7.056003308954617,5.314597714859701,7.4112406676582445,6.455368394957156,6.550838552205395
PRY,2011,7.089813486370158,8.85382335683698,4.196731785960926,8.58159346460763,7.164110663798141,6.6349153604850155
PER,2011,7.819573901464714,8.08266608232673,5.368039473829877,9.324860166070167,8.799072063776578,7.528875460500614
PHL,2011,7.209830985915494,8.609768988263694,4.2817022776047855,9.444743069835713,6.355961723702579,7.341018423178679
POL,2011,6.979927953890492,5.347349056357449,6.520993998970677,8.153199338834364,7.24045126071742,7.648869111224681
PRT,2011,7.499905913978496,5.761907652193453,7.128839039668945,9.455232054369123,8.359953956548251,6.784141184244054
QAT,2011,6.960042857142858,5.991010500986501,5.491212614362816,8.003505402436614,8.04891245570751,7.244779563210369
ROU,2011,7.520283870967743,6.9901053028561195,5.835810785819248,9.254539306847372,8.216969985547152,7.3193928631920455
RUS,2011,6.440271493212671,6.44227432772836,4.983796004169412,8.358418841204452,6.041255635250753,6.371732574670466
RWA,2011,6.970459682271257,5.286967962092267,5.797458401100794,8.942001112427526,6.785680765670061,8.056337549695442
SAU,2011,6.656821384958203,4.645160099623182,4.600556980789585,8.015413486491699,8.165895650237156,8.055779766333472
SEN,2011,5.670627062706271,6.0055488367998855,3.6063820695922955,6.8733078143967585,6.535651422806733,5.341638204313905
SRB,2011,6.730131771595898,6.783651169267219,5.310123782929092,7.600416741697573,7.049431248186136,6.900969406194034
SLE,2011,6.062032633004693,7.131967854110684,4.3990509096961885,6.59983035653682,6.117913695599211,6.063372581230507
SGP,2011,8.75967020023557,7.926099697845512,8.207118721698599,9.22163312944071,9.450605632664267,9.00103423688681
SVK,2011,7.679220188192603,6.796777213019246,6.378748190929844,9.571992714846374,7.952375986465938,7.723139781040894
SVN,2011,7.1797432239657635,5.070095915115455,6.416713442785949,9.53930841254135,7.774410281613996,7.120838269504533
ZAF,2011,7.019283536585364,6.305437969346657,6.479964614703362,8.196305254749568,6.748599023605996,7.359201598529641
ESP,2011,7.78979057591623,6.490723751008441,7.229785285519414,9.680459100948026,8.11837082791092,7.4527493557847695
LKA,2011,6.499219410560143,8.121793629152537,4.744368524336106,6.115277756390363,6.839593359363936,6.683531045672689
SUR,2011,6.382664777634691,5.1208718120523224,4.737071954652241,8.463722964887296,6.224044302852468,7.333895095513605
SWE,2011,7.869590488771465,4.8021822563862155,8.332415903605733,9.708294796015574,8.233306286710796,8.27852128786418
CHE,2011,8.45989260143198,7.701040094271219,8.744625116429777,9.684521798248122,7.447373663093543,8.725165769962793
SYR,2011,5.851089105605161,6.3266457963103475,3.373997809948001,8.544273483123614,5.067386158273208,5.905091671469796
TWN,2011,7.500234070221068,7.323586987432314,6.349082827460208,9.546107045051068,7.296985513181827,6.976498593599974
TJK,2011,6.160761975181325,5.8857868061473075,4.672806198946975,8.157200693672591,5.703596590300364,6.387680396980239
TZA,2011,6.659832317073171,6.912710600296103,5.263964351819299,7.484343829261227,6.221240614348921,7.406023960939453
THA,2011,6.550338733431517,7.297368173342018,4.930059362699084,6.988487690045241,6.454819234707551,7.082671884751425
TLS,2011,6.564938990626458,4.834893010814477,3.113492085688672,8.79886448063773,8.992130175625569,7.016019775322661
TGO,2011,5.209910662455341,5.714812560354269,3.6448133509432474,6.497644341300108,5.692190089634314,4.44913512918153
TTO,2011,7.049943019943019,6.462379282228235,5.312614657365031,8.411754666235435,7.963939580648563,7.074249111007304
TUN,2011,6.159885245901638,5.9003487989227414,5.884018271595235,6.886853072391637,5.9111725680313345,6.240628293003464
TUR,2011,7.099044684129429,7.525304533122177,5.3229956111486425,8.955016777911208,7.128319919520135,6.5822675038968335
UGA,2011,7.160027816411683,8.18612575415118,4.403620489844865,7.937025858977847,7.373234176196851,7.903275134757065
UKR,2011,6.02014705882353,6.975895412067871,4.430947160288125,6.04045632574617,6.208948779031279,6.45465644306321
ARE,2011,7.310054347826089,6.369287456142889,4.698005379668015,8.615037553057475,8.346706824128345,8.50639053681559
GBR,2011,8.1194689119171,6.072665973914375,8.253507068939472,9.605540088763515,8.852754361064925,7.810113738047083
USA,2011,8.159761904761906,7.201999536440595,7.491318002760229,9.677634601506298,8.007557980786014,8.42429551717427
URY,2011,7.489391796322489,7.319576165703901,5.785316957811575,9.108601574459795,8.26340216440919,6.966587487138403
VEN,2011,3.778618618618618,4.615551583770924,2.9893133919115678,3.659569885757209,3.1876224312196655,4.404549554667708
VNM,2011,5.8309175738724734,6.104260724552215,4.9013547892229,5.308617702424617,6.221605350564364,6.63785882938363
YEM,2011,6.157989632081627,7.3911398581461745,2.9516870197013887,7.60704412685427,7.451719152653588,5.41528233394518
ZMB,2011,7.3660745985326574,8.108211611773026,5.5458281083870276,9.004719393692344,7.205738471255877,6.941148320136956
ZWE,2011,5.057301402489987,6.623348314863865,3.803274199667206,4.477341062613173,5.960769008627739,4.35796308043689
ALB,2010,7.419239258993341,8.073676890045409,5.337247859054606,9.586960295622907,7.061151699857003,6.962458621299325
DZA,2010,5.170585555492955,4.089111599745574,3.8624471126420494,7.2084766380221055,5.566063229642365,5.180539081063329
AGO,2010,5.420827702702703,6.310977549346044,3.5739085328048343,5.742319390689542,5.755618442973491,5.722125158899673
ARG,2010,5.7980942622950815,6.586046132842169,4.4921442912163,6.6419681638146795,5.879254837080402,5.388508680860285
ARM,2010,7.670216560509553,8.594109215470718,5.4590458516913625,9.004353272791672,7.9943086420234195,7.284672596976841
AUS,2010,8.109913043478258,6.952937116624777,8.26204001527103,9.339500841254956,7.497966130598938,8.485420877497953
AUT,2010,7.849616908850723,5.468384276374387,8.292281925736447,9.641560591452079,8.190883927591456,7.660035203149282
AZE,2010,5.820627009646303,4.436198057845039,4.928805878356157,6.438821330949098,6.325589135589893,6.98466161887249
BHS,2010,7.173581633991018,8.94303531484414,5.925592288754008,7.156277574907596,5.017952707429398,8.732968455036037
BHR,2010,7.100494652406418,6.414293812313451,4.269622093478603,8.29736253515806,8.132256667961395,8.368647877209018
BGD,2010,6.219440677966102,8.90332488213086,3.097757441831303,6.526188238025147,5.6714132295021145,6.87554972021292
BRB,2010,6.683670781893004,7.0022705412261725,6.225322238410643,6.570389923412176,6.739079461663321,6.825401672460035
BEL,2010,7.6196612466124645,4.7934456912706755,6.953402137084755,9.69376177252307,8.422901762591056,8.240158247741421
BLZ,2010,6.580701915759279,6.787416442824149,4.7104632210129065,7.109637545126191,6.064922035739533,8.265460405337457
BEN,2010,6.099920463024371,7.728354326807942,3.9420707864021285,6.695058769454675,5.738764308245641,6.405732696370699
BOL,2010,6.399594155844155,6.22846079860844,3.8252230092761526,8.902260732912707,7.087207023903468,5.941826510687683
BIH,2010,6.592527353775498,5.095349877596249,4.618617421802058,8.145195524032994,7.729794294661238,7.330644558382594
BWA,2010,7.050407608695652,5.473799568228172,6.544533792668177,8.271489558835599,7.280723402413496,7.693018584344482
BRA,2010,6.679447949526813,7.47002265759292,5.848595226893366,7.79406244321889,7.043438539936703,5.243724828532532
BRN,2010,7.262705105694444,6.284382949385446,5.30695947549118,8.538226644339632,7.657901897253537,8.453396317944705
BGR,2010,7.600116883116882,7.155442747651482,5.388186012612517,9.222550026136902,8.367191329896505,7.878494348100572
BFA,2010,5.772318746619595,5.303234791647449,4.012459932396358,6.755086465334355,5.730279359237413,7.170622958227061
BDI,2010,5.107181988890371,4.091231094739454,3.11487955518395,7.005781380202726,4.6474292519240805,6.768035236771777
CPV,2010,6.490647644077342,5.734309731863931,6.339345855985737,7.254261876567269,6.183970981272765,6.925149243382775
KHM,2010,6.833036296203025,8.036323319567929,3.962290716762818,8.844935740339633,7.126499806280848,6.150409553180812
CMR,2010,5.939688041594454,7.581564468471596,3.035668251184683,6.80356585273566,5.782878783983564,6.511710186107857
CAN,2010,8.079654731457799,6.493499817980902,8.098310964999468,8.950849055873132,8.0803960954016,8.7668489273843
CAF,2010,5.170684585063551,6.449623912148251,2.9746586972086693,6.945245477807095,4.465591927994978,5.009475154372252
TCD,2010,5.126380660670475,6.725836181045981,2.7540062108744934,6.285659998285399,4.856177962101802,5.00774013662462
CHL,2010,8.009405548216641,7.970226215199653,6.874863344445127,9.311930741239141,8.273929510048509,7.605337348802187
CHN,2010,6.020398089171974,4.5842353900617505,5.391403543590695,7.894323649248855,6.2856990536289326,5.947437083258011
COL,2010,6.699771341463415,6.672905827150886,4.722767646531305,8.102619490392161,6.787132476803228,7.205915385689677
COD,2010,5.469147351154241,6.801656579477092,2.329426928819638,7.367949597376689,5.69436534834078,5.160093349776352
COG,2010,4.372674431284599,4.29988945650527,2.9617909367989728,4.691602889550888,5.128430085258241,4.574493077162144
CRI,2010,7.4002883355176925,7.755563970483426,6.357673997290591,7.999957927978345,8.153967103442087,6.72298385019211
CIV,2010,5.570730897009967,6.668838453572457,2.744534975857621,6.382684953237173,5.9151077641676,6.149328285695468
HRV,2010,7.000223152022315,5.490802227832611,6.159350180134874,8.289711384205077,7.843484299265088,7.198911327741909
CYP,2010,7.8295466666666655,7.258165666145117,6.557966690998833,9.435010798909767,8.465728136816704,7.4099566633105995
CZE,2010,7.670103092783507,6.452708651500349,6.424701747409826,9.582983487325548,8.056930524433746,7.844129806219226
DNK,2010,7.990123456790123,4.581440358365166,8.790090157658241,9.405200181217618,8.648307906783662,8.512039363377372
DOM,2010,7.409932157394844,8.837646796219907,4.403332969909383,9.191588980225992,7.930191543068491,6.7086219152001725
ECU,2010,6.270368098159509,6.95722776628653,4.196163335233567,6.5785170333581435,7.270092448399663,6.339522204180725
EGY,2010,6.109110320284696,5.914300682564514,3.7504243623894564,8.957920306842595,6.6076279626973236,5.328720921877387
SLV,2010,7.489481065918654,8.678111860384474,4.4803777952870805,9.566815734632883,7.671395472816405,7.051781437320969
EST,2010,8.049874371859296,6.439169708379628,7.58175952831419,9.43360585881816,8.654328148369078,8.135608134301046
SWZ,2010,6.068504402079724,5.263907866241287,3.3892936797599016,7.857814413441868,6.159701205020861,7.666216975327948
ETH,2010,5.319677054891256,5.354150427060149,4.597748903980745,5.549683958011123,4.956920719240027,6.184788097843302
FJI,2010,6.318664923332592,7.183138452005678,5.4749055892337095,6.787994376756107,5.566463203575082,6.738444388734362
FIN,2010,7.989542483660131,5.254240945856031,8.784272083862822,9.616679209429899,8.391490194081848,7.922327905702829
FRA,2010,7.739441416893732,5.557366426252212,7.602911275044621,9.665057955768953,8.32209954365002,7.525291434437143
GAB,2010,5.278330321202845,5.100660974618211,3.021563010193134,5.652317077577631,5.731980013423671,6.854462138149306
GMB,2010,7.080435764588714,7.0714631813383635,4.841678316704206,8.110423023877802,7.784141829071452,7.560367087618488
GEO,2010,7.526975826283311,6.888643044745881,5.998476180315537,8.566028726983214,8.248771970165928,7.950755676843333
DEU,2010,7.839751958224544,6.191012381866888,8.068401029335059,9.591607047590069,8.192281771778912,7.137056545566464
GHA,2010,6.8724219300011224,8.819930606299273,5.443451890656846,7.036244766526676,6.534980928105731,6.59882260916866
GRC,2010,7.119545454545455,6.2430313730416405,5.916870188803551,9.664365262884994,7.9920577847024274,5.805176542074828
GTM,2010,7.440197368421054,8.133359092860012,4.590818932873634,9.334340164666001,8.498466858621677,6.650673976529981
GNB,2010,5.116035141876853,6.6170876906600204,1.9691691646888225,6.1886287920429695,5.609570191955386,4.939947288884894
GUY,2010,6.518799313893655,4.762959102587874,4.859019457943194,7.949504400467898,7.394167379690303,7.627780662574536
HTI,2010,6.371380405788871,7.170489456311633,2.375375211391788,8.29235889177178,7.4052961296442605,6.639559990111081
HND,2010,7.25968794326241,8.606143496886585,4.230434797479702,9.399758557736114,7.159782052436898,6.892129424757728
HKG,2010,9.099406976744188,8.968492403641537,7.935057913023103,9.653647546675034,9.516446498462315,9.40400636769901
HUN,2010,7.57953103448276,5.776474746698383,6.456992737894139,9.453449520182774,8.187502202260202,8.02079550467471
ISL,2010,6.731291989664084,5.461257681954595,8.27101733921133,6.768916063036906,6.2898876347307,6.869739079918762
IND,2010,6.320594353640416,7.473999655226278,5.2547370903931085,6.254273457310922,5.875296216635151,6.763507249763068
IDN,2010,7.0564572137086605,8.367849640359292,4.271522873657324,8.94582233038301,7.2588205758407005,6.42905461890769
IRN,2010,5.748410462776663,6.330986081120894,3.8188853756335104,8.607228719882725,5.155917726775005,4.813696514566023
IRL,2010,7.929911054637868,5.77801571622386,8.065415016994503,9.48116908527498,8.938717006459143,7.372386178873066
ISR,2010,7.509782608695653,6.461625528475266,5.859127467077224,9.49350578481561,8.467147330433926,7.26583637532362
ITA,2010,7.559784075573546,5.928683694678973,6.532760459245855,9.662820824444264,8.251478092896132,7.419793514184066
JAM,2010,7.260107661223054,7.951667722707967,5.520886675770368,8.063838476036985,7.286957203531698,7.488657113055246
JPN,2010,7.8499616858237555,6.007647308369929,7.578561739671623,9.90167864882217,7.724608808169494,8.012650707303308
JOR,2010,7.44989159891599,7.870679207432472,4.263909651923874,8.848575358467354,8.198349925271618,8.045633126658304
KAZ,2010,6.790760869565217,7.6871352163053555,5.132207193486446,8.378726120841922,5.265595743593576,7.503461140113191
KEN,2010,7.139741750358683,7.70701346693461,4.79341516593648,8.846265930437129,6.914674409228456,7.416519199849147
KOR,2010,7.599757738896367,7.277281946600722,6.332089500350026,9.489823462446921,7.626601512645449,7.296345656501401
KWT,2010,6.73,5.594214132999023,4.978093358358701,8.0252378848651,7.866237414057573,7.1927811774348065
KGZ,2010,6.780272206303724,7.65663333453202,4.3309350028124465,8.241976403933217,6.75021616607895,6.911152772596034
LVA,2010,7.730051413881749,6.903382240895263,6.811598808325889,8.932822412217282,8.401372797079894,7.586086839478235
LBN,2010,7.246468807461335,8.67365676482387,4.185447971019556,9.319956562488429,7.245455938174498,6.8022148899831905
LSO,2010,6.306664582543115,5.718597876182435,4.431565130422832,7.8497197549999935,5.970608537423842,7.459585474347965
LTU,2010,7.540357598978291,6.272505280096924,6.955711929775537,9.36512730239811,7.89628111067445,7.199599240072706
LUX,2010,7.54,4.81106310984351,7.834163005846162,9.354215800087147,8.074282800409495,7.6506080839574215
MDG,2010,6.189852700491,8.026091132402486,2.7699657325040086,7.729842764394802,6.200822595801294,6.22674963277051
MWI,2010,6.139732888146912,7.24557844650165,5.444578832464389,5.413486132860458,5.749365638749512,6.835127516232155
MYS,2010,6.630978260869566,5.7930252171299355,5.325662326828983,6.701200892032137,7.038517604353005,8.272480082948565
MLI,2010,5.810657150813499,6.450589021807704,3.539269191841189,6.793045830654715,6.183517087633281,6.083258695838196
MLT,2010,7.900101759112308,6.801455517488766,6.887691999166775,9.53870337488588,8.60195372245295,7.653614550802244
MRT,2010,5.64303738317757,5.714671768423235,3.3512178825083225,6.514620472552535,5.864566110856886,6.653305379649389
MUS,2010,8.000024452381865,7.964539250671435,5.84760331932546,9.360739302860495,8.473203641216047,8.371095253950864
MEX,2010,6.930266479663394,7.552121816718319,5.041915813381153,8.122107978182115,7.00450088127244,6.927019367200212
MDA,2010,6.720467422096315,7.401537230479093,5.206595448728137,7.403487641462464,6.5318491370090825,7.058276063009412
MNG,2010,7.210123119015049,7.71041707309787,5.9542299332278805,7.582942489162555,7.030877207961316,7.785718156728582
MNE,2010,7.240671873278086,6.897505532746747,5.610152569757418,8.003786024462961,7.827582227892547,7.864588350111167
MAR,2010,6.43018292682927,7.03518421332566,5.009742725472505,7.044208450450598,6.404769463772916,6.678989676440269
MOZ,2010,5.531178343949044,5.500222269294042,4.41109528575595,5.855345951352405,6.1197448227165046,5.7898747975406595
MMR,2010,4.150940101010101,5.856872903954535,2.996148637612543,5.494797129167476,1.7631323297073895,4.903033248964986
NAM,2010,6.649878419452887,6.86585404966291,6.536765551586441,6.038973511251288,6.14357818819966,7.670815925325705
NPL,2010,6.335875402809235,7.85320925876448,4.947071797900025,5.895700534858112,6.22443129429205,6.729194399908354
NLD,2010,7.789948453608247,4.468745877619687,8.278112713626662,9.55815305968902,8.791794782169283,7.853545954832363
NZL,2010,8.279987922705315,5.587146105357133,8.495529293060597,9.480485701062822,8.88832903686471,8.939983270710746
NIC,2010,7.279357664233575,7.94849640588892,4.33233692964551,8.702032842663762,8.193169109306265,7.208114201059012
NER,2010,5.245900500683942,7.644076593466686,3.3237104556476162,6.4130489533753385,4.058839506389266,4.898852791513235
NGA,2010,6.160804769001491,7.776249308366095,3.4696203549967306,6.426865711012543,6.128780641159032,7.022525949923638
MKD,2010,7.242533736041456,6.725155778737543,5.6495820380130475,8.051307153239124,7.458931378877641,8.342781979445686
NOR,2010,7.659894598155469,5.488814704437131,8.755748521609046,9.143238982563757,7.5699098277548895,7.358463914070097
OMN,2010,6.8303582552509585,5.063029063934486,5.02504302714936,7.426566256778182,8.360463034117545,8.271595428512938
PAK,2010,6.020016556291389,8.56952944374096,3.497478202501485,5.984118869883172,5.53637541317017,6.53602113098259
PAN,2010,7.5199061662198385,7.6775207084218335,5.2118057784659575,9.168557461227635,8.472678053429666,7.064199975943872
PNG,2010,6.5020717668384425,6.908470573751271,5.276484153979528,7.351601989472918,6.396514069768429,6.5847550299874325
PRY,2010,7.0298995695839315,8.844961233403593,4.1787174141734695,8.531009753867332,7.22253828955765,6.3889823920486855
PER,2010,7.809587217043941,7.79221939405251,5.441211288849799,9.185325173144157,8.852892418031361,7.756050530620438
PHL,2010,7.119957746478875,8.457965419549097,4.086370539826058,9.44228346847637,6.331955373005135,7.28702625182381
POL,2010,6.910028818443806,5.351824828117293,6.356379876984286,8.173177451594915,7.335553456400866,7.353663626128291
PRT,2010,7.280201612903228,5.292844294220085,7.163609473548546,9.540998344355469,8.410321525637906,6.017591431326391
QAT,2010,7.159185714285715,5.9478951019863695,5.350399117331367,8.146064108089298,8.02537936356162,8.332145788330541
ROU,2010,7.490322580645164,6.765105675824561,5.9464509495440225,8.990706251611725,8.360536334879255,7.405126476573171
RUS,2010,6.400331825037708,6.539107304249725,4.951278435403458,8.240626678467114,5.899394510611324,6.379860885505664
RWA,2010,7.060594936783386,5.479849325899922,5.72399531303336,9.046658902963564,6.650720984336068,8.391116741977786
SAU,2010,6.833643202996155,4.921580189998154,4.639956793808924,8.060247058327445,8.132692502445648,8.65070822205401
SEN,2010,5.690594059405941,5.734654484981925,3.5532320212052593,6.918227490998899,6.599443207332933,5.667347474073205
SRB,2010,6.600322108345531,6.7056035354059045,5.248132784922514,7.446008866942596,7.1021507662113805,6.520213906505141
SLE,2010,6.368595457838536,8.671107284970471,4.302212012103726,6.77898926572291,6.035178214117545,6.053591398127496
SGP,2010,8.779646643109539,7.826087210670891,8.282559860053201,9.292479922696927,9.491488141243487,9.007539088336372
SVK,2010,7.6294197978671,6.658368538631724,6.131406937855111,9.809737528209167,8.028494296447116,7.544028137764062
SVN,2010,7.1198288159771765,4.926285384336835,6.361768084334737,9.54903031597014,7.945215207708744,6.815457068941747
ZAF,2010,6.949390243902438,6.269810372123438,6.407814251280899,8.065856265266975,6.548451563336091,7.446794844210982
ESP,2010,7.689921465968586,6.313418408811028,7.183932329461008,9.668738988825968,8.16129948515968,7.112188479932835
LKA,2010,6.449148382743809,7.601553080422957,4.727634128309345,6.439909140419275,6.846015500766537,6.659978973624817
SUR,2010,6.549853223273812,5.806937411707309,4.7299545395141545,8.823788342987543,6.189097706941653,7.0932182380693005
SWE,2010,7.889564068692203,4.713339539971095,8.462991759614097,9.693464247400994,8.418657075426927,8.183444847308682
CHE,2010,8.519821002386633,7.9028873263532855,8.74997831778043,9.733054135695134,7.578943655306665,8.636631574228108
SYR,2010,5.924358557732596,6.779058554908885,3.3277397766086936,7.137908611440285,5.644413363109706,6.870958236163453
TWN,2010,7.550169050715216,7.241179895629511,6.360330213807661,9.634322107778317,7.288081611594159,7.213504427800614
TJK,2010,5.991564958092339,5.9862034466222465,4.6105198359306305,7.4940063759873645,5.484334369235308,6.395630064123073
TZA,2010,6.659832317073171,6.817630743414936,5.29672012108169,7.806492592252984,6.325319492030968,7.064010633643983
THA,2010,6.580294550810016,7.20067421840273,5.079091513580462,7.103196481296261,6.4302371156792315,7.101040853994746
TGO,2010,5.162974530361149,6.020980604697219,3.473084529322116,6.6118852612680366,5.7019335202201145,3.977071192835061
TTO,2010,7.059928774928774,6.310393410612053,5.1088054323984755,8.27888245552779,7.948478247437926,7.635798199997197
TUN,2010,6.249737704918031,6.264862015741873,5.014552446026124,6.834313346825563,5.99504948505781,7.134594373703269
TUR,2010,6.969244992295839,7.277421264097239,5.21586366063407,8.799212990917596,7.2409341421014695,6.314627514142241
UGA,2010,7.3397774687065365,8.131565527460422,4.417783532720404,8.620997901873718,7.410076190496197,8.100636380538198
UKR,2010,5.810490196078432,6.819395617817103,4.25785430876586,5.61718254937258,6.20244760794408,6.165575965951311
ARE,2010,7.230163043478264,6.656553550213778,4.6038071812323595,8.300331576862591,8.372055123671247,8.231053745893902
GBR,2010,8.09949481865285,5.98035807969614,8.195086846977837,9.469206025977574,8.947828397437089,7.888967734809181
USA,2010,8.139786967418548,7.027099190932036,7.647480033324206,9.684593564510378,8.015303185272408,8.33719267622542
URY,2010,7.49937765205092,7.0468939113931,5.95984048543114,9.236663522624156,8.301596271364472,6.952268516917171
VEN,2010,3.778618618618618,4.891423817392654,3.021654642827922,3.5384331844009025,3.210155391472226,4.211040768077962
VNM,2010,5.90080870917574,6.02035220634082,5.078544079259755,5.543852124292403,6.212943679890179,6.632733954217662
YEM,2010,6.297041010870566,7.295980868923027,3.076727705825473,7.931273744111548,7.6342946081453515,5.5283213164987455
ZMB,2010,7.316571409026389,8.090858432522273,5.442635563572942,8.865878589221134,7.373831445906443,6.817979187935333
ZWE,2010,4.944689427940615,6.759783156286654,3.7174849055096453,4.116081141978253,5.430795613953832,4.599799361549451
ALB,2009,7.368699482024722,7.80809549671845,5.637124096764586,9.630190457784371,6.861877725787745,6.797905420538877
DZA,2009,5.220981126209261,3.5681079098196467,3.9533033361964396,7.067856636900382,5.944327008524532,5.609594067423884
AGO,2009,5.251114864864865,7.455500998550546,3.3945154819427112,4.901540276550271,5.503538159793008,5.007256231839735
ARG,2009,6.007663934426229,6.4150439850998415,4.609007284659382,7.05959753147,6.169855483910364,5.801852848551745
ARM,2009,7.5903184713375795,8.604810414081573,5.461597764709105,9.138881326299199,7.998670254572186,6.736652603863209
AUS,2009,8.159850931677017,6.956537302496125,8.347509292896659,9.497219809247236,7.490314794556037,8.483134545730993
AUT,2009,7.839630118890353,5.427222688734742,8.335567676095478,9.577137763399826,8.256595416618095,7.618429797804246
AZE,2009,5.800659163987139,4.653474354657075,4.908298662137608,6.114613636660237,6.174382203294447,7.168168571409245
BHS,2009,7.202199645828748,8.87004429899282,6.149319128688033,6.998121289770044,4.984916848961959,8.901317200612176
BHR,2009,7.080521390374333,6.553476234837586,4.1702045310237095,8.22667520311663,8.109295740174737,8.325157437791296
BGD,2009,6.219440677966102,8.980425985763866,3.0025743379599015,6.6446061359251445,5.68259899811364,6.774114795687231
BRB,2009,6.663168724279835,6.608687136639716,6.1708807321448464,6.90047588613586,6.677151122050581,6.872286346947979
BEL,2009,7.5098102981029795,4.729019767688663,6.9184729593516145,9.642697953836803,8.439439680231068,7.825443792907721
BLZ,2009,6.904342993583507,8.648166564570571,4.712392125402519,6.95620497291809,6.02641709556627,8.414893429180895
BEN,2009,5.950656503896531,7.663084031985427,3.981310490728005,6.5611303259353475,5.634058593311098,5.9291063292968476
BOL,2009,6.369642857142856,6.218613189230389,3.628479533694867,8.74073811918392,7.207057584449482,6.076363656114855
BIH,2009,6.582628664055114,5.632966974193815,4.50539714896024,8.127947589715559,7.608072593591707,7.010836898038859
BWA,2009,6.800747282608695,4.760240694420934,6.527709700335347,8.328392332124594,7.045950038116739,7.322956924706206
BRA,2009,6.509716088328076,7.263265445833582,5.775070121629215,7.769195444561592,6.966546762667337,4.7812566782216575
BGR,2009,7.540194805194804,7.255244093430533,5.395419742252148,9.050677521289579,8.102701045296834,7.8942294374984705
BFA,2009,5.752980995374638,5.336210730241874,4.025012404408015,6.806676203711347,5.729835454205063,6.958990031231646
BDI,2009,5.327154246838833,4.73269631417853,3.2062298809200214,6.774627617287847,4.618650725079693,7.276454619362001
CMR,2009,5.76,6.730815823599375,2.988821895531548,6.7462943528461805,5.810335027421745,6.542617213676275
CAN,2009,8.18951406649616,6.498202365632782,8.081538116044998,9.585707786403889,8.083834053164155,8.700888736226386
CAF,2009,5.208985952360318,6.764933748009647,2.8225300526237613,7.024880448389363,4.473441158212,4.950124886514395
TCD,2009,4.892938918381291,6.441624199058203,2.7318705011609197,5.357601417889719,4.835121572153641,5.090966044894262
CHL,2009,7.939498018494052,7.868736304486276,6.952463919315199,9.331303049204225,8.369297739630307,7.151265531876762
CHN,2009,6.040366242038216,4.467207076891519,5.450182870524437,7.992906126888531,6.309858808204446,5.981615216160766
COL,2009,6.639862804878049,6.95203361762774,4.666254398070144,7.9598509370619945,6.789363265463289,6.847911241146185
COD,2009,5.268812283346394,6.644628142685372,2.300577395680044,7.3192418393457634,5.595059621949948,4.537265464819049
COG,2009,4.34440282935819,4.335183739125546,3.1007537882638916,4.391524195410536,5.133036627462997,4.526759929580715
CRI,2009,7.4002883355176925,7.831688117719396,6.388806452426848,7.688970257232139,8.221812743569997,6.885539687051719
CIV,2009,5.630310906603657,6.757892574992924,2.7578427257880227,6.503256984780713,6.042288429747278,6.111694233448925
HRV,2009,6.770543933054392,5.1203347202389216,5.529757941330019,8.257618497912585,7.750769966578164,7.18121892638308
CYP,2009,7.779613333333332,7.353185873263437,6.557002412436519,9.417173929966003,8.518300534149853,7.0570818046393375
CZE,2009,7.590206185567013,6.260690652723946,6.501506379652988,9.52930659973548,8.096579393439528,7.573245600517532
DNK,2009,7.930197530864196,4.453344516999321,8.683310219733647,9.429074758581105,8.588871847140458,8.497423065303668
DOM,2009,7.220189959294436,9.012776213650683,4.545664190222565,8.212401248741505,7.714628464519714,6.617095971889656
ECU,2009,6.230429447852762,7.108601097419983,4.139763921243031,6.542641962399391,7.184214707504424,6.177994024387034
EGY,2009,6.029252669039144,5.517421558530916,3.824786452921572,8.818084628352084,6.619841179899781,5.365192517226201
SLV,2009,7.539410939691445,8.597631449486725,4.640334425515879,9.484703883202002,7.812736754361787,7.142727546614721
EST,2009,7.890075376884421,5.9045895077183435,7.512104290211933,9.508843253118847,8.643491566267171,7.89644764526281
ETH,2009,5.447980954174349,5.599045232200455,4.662716111551456,5.675475002728898,5.077190562683198,6.260205049726038
FJI,2009,6.401442193070573,7.658024112452196,5.446865598157082,6.747031598159311,5.565012523193846,6.758102272038406
FIN,2009,7.879686274509804,5.177223051246594,8.71050851923006,9.553634057971976,8.331827947799656,7.607901287528058
FRA,2009,7.68950953678474,5.573838981390431,7.61609074438492,9.660056203805464,8.39486109991518,7.205112483512931
GAB,2009,5.5854331762546465,6.506211244563358,3.015906279611222,5.718746724625186,5.731980013423671,6.955716418501505
GEO,2009,7.279703295853505,6.040871777230961,5.948352321233183,8.721269079729975,8.49956513274127,7.242958927637997
DEU,2009,7.779830287206267,6.155936299841451,8.201964818981596,9.532025099127443,8.222106033933771,6.770671861588302
GHA,2009,6.991253433113535,8.777376783840943,5.350544794243795,7.818896424518803,6.532254098758625,6.555958059437658
GRC,2009,7.049648093841642,6.133996945731226,5.932996676787712,9.62568210530998,7.992632791738888,5.55254003701695
GTM,2009,7.380276315789475,7.91621162079649,4.576205219763737,9.378380894084527,8.54260822560905,6.474531398186326
GNB,2009,5.126106077195508,6.623617932857706,2.137099019149463,6.317571706715108,5.609570191955386,4.755741776445183
