"Index","Output","Consumption","Investment","Market investment","Home investment","Hours","Productivity","Capital stock","Capital stock: market","Capital stock: home","Solow residual","Relative price of investment","Tax rate: capital income","Tax rate: labor income","Return to business capital, pre-tax","Return to business capital, pre-tax, no capital gain","Return to business capital, after--tax","Return to business capital, after-tax, no capital gain","Return to all capital, pre-tax","Return to all capital, pre-tax, no capital gain","Return to all capital, after--tax","Return to all capital, after-tax, no capital gain","Return to housing capital, pre-tax","Return to housing capital, pre-tax, no capital gain","Return to housing capital, after--tax","Return to housing capital, after-tax, no capital gain"
"2002-01-01",57.8845697589031,30.0747159957291,15.1679011441339,5.92134627242439,9.24655487170948,0.853690506960086,67.8050994909441,151.712064508817,66.3654974393371,85.3465670694796,63.8854029101963,1.2176551121905,0.263185555529923,0.278818687055945,8.89418383843192,10.7264432086201,6.0275758174384,7.82361485445049,6.50661339279297,8.30872213727392,4.53214246734797,6.30918892660743,3.75282659850067,5.51994843853285,2.79604111064558,4.55095261225833
"2002-04-01",57.700951754233,30.144687358232,14.9801052987259,5.73791247345027,9.2421928252756,0.852393529268229,67.6928552047652,152.787847854488,66.6854529825115,86.1023948719766,63.7228082969661,1.20492695000995,0.260585986930622,0.27430641851463,6.47434859774751,10.925095471601,3.63413766534715,7.99599709885623,3.98171738958113,8.35448743813099,2.05645519461093,6.36867395553518,1.14444405902281,5.42787868321721,0.248387109514581,4.50347721046276
"2002-07-01",57.6649928152467,30.1637514196988,14.9380698521183,5.61370723811404,9.32436261400427,0.847340051988746,68.0541332607899,153.502083480677,66.77439741063,86.7276860700471,63.9258769459986,1.19367179908291,0.266183937339018,0.273440484520201,6.73959900953693,10.7177091910633,3.88614927413136,7.78459504847806,4.28045481048507,8.18994161746303,2.35903532458208,6.21461977914681,1.49255959849817,5.32375309784454,0.615776539681878,4.42223539308946
"2002-10-01",57.4858868631689,30.3197260331633,14.738803471888,5.47934661893679,9.25945685295122,0.844181694220359,68.0965806967181,154.136722418672,66.7469588820013,87.3897635366708,63.8420505798957,1.18653622567627,0.266099275498272,0.272039746291968,8.62489814973459,11.1915301020958,5.61295855925628,8.12618343591318,5.87002566021553,8.38782360864756,3.87611309281199,6.35836671446102,2.77327928161173,5.23579971121642,1.90927900208027,4.35630251188621
"2003-01-01",57.0684958855549,30.2927313997389,14.5419090106906,5.3729418838597,9.16896712683085,0.833313141347936,68.4838544526527,153.906718444012,66.3344345423994,87.5722839016122,64.1252742934252,1.17013612955669,0.276126005707511,0.270291535819937,5.4463987727785,11.3182424436273,2.35840007052668,8.10167231748731,2.64546247062623,8.40072783555392,0.639077285009426,6.31033878905212,-0.475514534676025,5.14889777260286,-1.29218418997926,4.29781693928217
"2003-04-01",57.4539296660262,30.3716205053691,14.8896504852908,5.51204807366769,9.37760241162308,0.828652830496345,69.3341379545069,153.924830945198,65.9823733915554,87.9424575536426,65.1733257452674,1.1655373004823,0.269843408251177,0.26852630049705,9.671270031798,11.3657700694958,6.54976978188146,8.20803667066896,6.71293831190616,8.37310573583698,4.69262847783565,6.32921215285531,3.44514690669273,5.0671113119199,2.62507580074798,4.23740567160398
"2003-07-01",58.1762721719292,30.6802361611207,15.2288589384403,5.54097299971521,9.6878859387251,0.825718017630294,70.4553745101599,154.329005823468,65.8072428446336,88.5217629788341,66.7577923603447,1.15254741046888,0.273224999277695,0.25734176222605,6.88482704798401,11.6487002554803,3.71203442647798,8.37002826412307,3.78495688139098,8.44539332512302,1.79214588082537,6.3856738998963,0.417438647968682,4.96461803922601,-0.311445243471553,4.211094626946
"2003-10-01",58.6306309260204,30.7415163909047,15.3738558131024,5.57597792744287,9.79787788565957,0.825969854250053,70.9839840090224,155.058682257002,65.686557787393,89.3721244696088,67.5710485048723,1.14674032264941,0.28810020559559,0.265347848252528,9.45205608076862,11.6246832260177,6.0549477508012,8.17692553174143,6.27926146870059,8.40459610881428,4.15207456016269,6.24550355884197,2.86867298872755,4.94277314222094,2.08817027331392,4.15048594451284
"2004-01-01",58.7873881921774,30.9981248160322,15.3870846364409,5.46126687151455,9.92581776492631,0.83076687833924,70.7627972719585,156.364170016571,65.8231338148021,90.5410362017687,67.4028294159738,1.13900790083221,0.279938467173238,0.264730766778835,9.14367274479067,12.0524106720891,5.73385849438064,8.57439536242386,5.71704309011269,8.55724226762273,3.60733594394886,6.40505939757519,2.08451886485461,4.85144742997528,1.33237455102972,4.08405041601767
"2004-04-01",59.0812626877582,31.1169284678016,15.6595377551304,5.62549700505244,10.0340407500779,0.830283142976739,71.1579696486906,158.167176001782,66.3769309885125,91.7902450132698,67.9380330802514,1.1367222807976,0.28422186067227,0.263752272846744,11.5073197177263,12.380867631907,7.89898806047591,8.75126890649895,7.82091656412067,8.67273531555761,5.62114674521188,6.45991061780209,3.96118505740388,4.79005251408993,3.21314479688561,4.03753964500504
