ISO_Code,Year,Summary,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation
PRT,2010,7.349059817062579,5.291639034991967,7.163582187653029,9.751495635085675,8.410291289455945,6.128290938126281
QAT,2010,7.023016501963549,5.8548946134156,5.3502549564057835,7.945213389552224,8.025982925479534,7.938736624964605
ROU,2010,7.515424921842671,6.764813636502079,5.945401234136512,9.101142251593455,8.360381946263667,7.405385540717646
RUS,2010,6.447183841427221,6.540570363840359,4.950931107137473,8.46653917544438,5.898428760822718,6.379449799891179
RWA,2010,7.066418249733036,5.412969808344618,5.923370212619544,8.95319965110458,6.650144002662739,8.392407573933697
SAU,2010,6.520701463173817,4.922021123577939,4.636772614385373,7.8434772527912004,7.343697338448777,7.857538986665797
SEN,2010,5.715720740604861,5.732914949313428,3.5513817273444666,7.026807044031852,6.600481283186306,5.667018699148255
SRB,2010,6.703709448598542,6.706063174548987,5.2476577619355,7.942809752870411,7.102708607292019,6.519307946345795
SLE,2010,6.337180669099867,8.349135339117648,4.301624691056385,6.9493364693967035,6.0413992618812,6.044407584047395
SGP,2010,8.70259259977695,7.826980685023888,8.282548023759055,8.912042389404103,9.49251660755002,8.998875293147686
SVK,2010,7.648781661422076,6.659177745250561,6.131102549950971,9.810475689943681,8.02907131047277,7.614081011492396
SVN,2010,7.119726194221711,4.926684684306042,6.36145537891571,9.549126496128146,7.945889798668306,6.8154746130903545
ZAF,2010,6.935640349368578,6.087571772033064,6.408590505332699,8.184520072419655,6.549746965704961,7.447772431352508
ESP,2010,7.6879653325975355,6.313568404583106,7.183701096273817,9.669239143796887,8.16139036785336,7.111927650480509
LKA,2010,6.455187541796664,7.600583447905963,4.727114437820003,6.548185698361617,6.740356709088563,6.659697415807179
SUR,2010,6.58199528632931,6.252009304217028,4.73036007853471,8.819796643992182,6.189165152945412,6.918645251957213
SWE,2010,7.885025073122168,4.713967458383284,8.463666980753928,9.644369225376458,8.419005929702566,8.184115771394604
CHE,2010,8.452066580852065,7.903393412405833,8.749994419126347,9.390771388152029,7.578874435554723,8.637299249021398
SYR,2010,5.681311709655611,6.1676161377143774,3.3287840995388196,7.276266677997064,5.657508727703033,5.976382905324758
TWN,2010,7.556525381466281,7.2865503545121735,6.359216944926581,9.634373956403854,7.289625026977453,7.212860624511343
TJK,2010,6.012561599972637,5.986432841801571,4.685202469381796,7.5132902354602304,5.4828325969302805,6.395049856289308
TZA,2010,6.7195916656636046,7.200249353148957,5.296551484663128,7.711271388246452,6.32582297104947,7.064063131210017
THA,2010,6.574046597937877,7.201099592160584,5.079334255834223,7.0563354317446185,6.430178035178774,7.103285674771186
TLS,2010,6.325087368223176,4.566027046963718,2.707432853576905,8.743734706574518,7.926194944883167,7.682047289117574
TGO,2010,5.431949773122773,6.110194309369684,3.6209752627293574,6.690376567984927,6.167195549017143,4.571007176512755
TTO,2010,7.102601637946779,6.7602935399724,5.108421256253075,8.056619076602178,7.950559471900858,7.637114845005386
TUN,2010,6.2531156313705925,6.266964788404721,5.0144315120964205,6.853003717889594,5.995570737150897,7.13560740131133
TUR,2010,6.981757828522591,7.27858570293732,5.216646050269891,8.856788633280546,7.241394799859425,6.315373956265767
UGA,2010,7.354882515518159,8.132512181439333,4.417475993235428,8.712451742479786,7.410775415812372,8.101197244623872
UKR,2010,5.80830036115259,6.819086502538167,4.256511771993069,5.597861901409335,6.202306818434434,6.165734811387945
ARE,2010,7.236231816254508,6.659480808644922,4.600346518185544,8.316773352409342,8.372568534370028,8.231989867662703
GBR,2010,8.119839114889919,5.98044945563312,8.195662996003223,9.584279700680947,8.949422316300288,7.889381105832025
USA,2010,8.141277308225424,7.027447433165703,7.647602430028922,9.678238894773703,8.015624858527106,8.337472924631689
URY,2010,7.448747494793617,7.048249983743943,5.959923012894854,8.980518883671834,8.302611749259519,6.952433844397931
VEN,2010,3.762651602893803,4.892033098252925,3.0236243656219814,3.4742205749881383,3.2054754581214904,4.2179045174844765
VNM,2010,5.973741207181413,6.019001870058961,5.07842369105396,5.92592376327092,6.213086390964935,6.6322703205582885
YEM,2010,6.369317800744957,7.615188115082546,3.0779164096473624,7.745149495399071,7.627178531414059,5.781156452181747
ZMB,2010,7.323029093029663,8.11291836335577,5.443640131839544,8.86510589996554,7.374681893939102,6.818799176048363
ZWE,2010,4.391132955214349,6.761936650908277,3.71686002473019,1.972,4.907504242196898,4.597363858236381
ALB,2009,7.276044380719609,7.808084006739906,5.637840347229969,9.633021160116371,6.860222971832142,6.4410534176796626
DZA,2009,5.208533886559218,3.51645986423202,3.9528714222451633,7.0133773511418545,5.950659789124365,5.60930100605269
AGO,2009,5.319136212641046,7.454667539718011,3.3936770684813324,5.238258976334918,5.503780749423896,5.005296729247072
ARG,2009,6.0063877027947985,6.4149379913771725,4.608616482251651,7.026121528372638,6.179842661790044,5.802419850182485
ARM,2009,7.647534487373501,8.60559975038173,5.460355637339993,9.437311102867213,7.999067984571201,6.735337961707368
AUS,2009,8.180473654864862,6.95795771019453,8.347522192864298,9.62372559565565,7.489774189124258,8.483388586485573
AUT,2009,7.84342219153945,5.428233219280278,8.335504207054209,9.577569234810113,8.256795851597776,7.619008444954878
AZE,2009,5.89598076105584,4.653700913607951,4.907659058750363,6.5768872934717315,6.17318750083647,7.168469038612687
BHS,2009,7.552599598741807,8.870302912575546,6.766409234957886,7.07497319183243,5.94696460553556,9.104348048807609
BHR,2009,7.0833747894219,6.552731128427922,4.168683163372963,8.260353980270288,8.109111957570267,8.32599371746806
BGD,2009,6.235613229266823,8.981395072793521,3.002925261864008,6.735159813213279,5.684139907401683,6.774446091061628
BRB,2009,6.587054481040516,6.607709897088398,6.000212985812192,6.659094454382865,6.717753249336949,6.950501818582172
BEL,2009,7.511253319986977,4.72995428113177,6.917679147029109,9.643144763436167,8.439947330149531,7.825541078188312
BLZ,2009,6.865828299476368,8.013418878535036,4.732857582892569,7.067222712874923,6.075957141417011,8.439685181662304
BEN,2009,6.148049384617424,7.367221212525271,3.9796584086412023,6.72100650175717,5.633954817153616,7.038405983009859
BOL,2009,6.373093194096702,6.21905595314904,3.627831881714203,8.731878679048847,7.208714634128878,6.077984822442542
BIH,2009,6.673237877941753,5.631453951058378,4.814374504792289,8.301090854543762,7.608572744020279,7.010697335294055
BWA,2009,6.8153894243466695,4.757428737101661,6.52840566304548,8.422688774565511,7.045961262717702,7.322462684302994
BRA,2009,6.544414724397647,7.2642547879212716,5.776258460098822,7.931745140169167,6.96784440231466,4.781970831484318
BGR,2009,7.618008360001985,7.25533360990295,5.394471659789251,9.44305370528162,8.102942397912644,7.894240427123464
BFA,2009,5.9466346979236375,5.715727622631777,4.024903146095975,6.748073846434856,5.7299053184835556,7.514563555972024
BDI,2009,5.440289340965547,5.317697436953965,3.204071105606009,6.777843912428253,4.624098016046948,7.277736233792564
CMR,2009,5.735540035349473,6.730175434621026,2.9896628112745596,6.603582018524921,5.81179990074996,6.542480011576899
CAN,2009,8.183480244535946,6.499371675465173,8.081614907348616,9.550327225799702,8.084263676772416,8.701823737293818
CAF,2009,5.436646597237063,7.056413882457713,3.0537871288155425,7.048322367114716,4.739341691824778,5.28536791597256
TCD,2009,5.024656727399707,6.460352172472757,3.078241713020518,5.659233985564,4.834929397866908,5.090526368074349
CHL,2009,7.888450885671856,7.868981727841001,6.952874799568931,9.097764118208202,8.370647170333761,7.151986612407381
CHN,2009,6.050845437086217,4.46619391201409,5.450825834365615,8.046538048985806,6.309471632186194,5.981197757879379
COL,2009,6.67719325129282,6.952106578806998,4.665726400414366,8.129246759832256,6.791038324136155,6.84784819327433
COD,2009,5.456004149726045,6.64332767303083,2.2990991080823537,8.329591809646471,5.179702318700337,4.828299839170232
COG,2009,4.666738071309387,4.332005963676607,3.318463953331177,4.72723600931714,5.132699916089517,5.823284514132491
CRI,2009,7.437075055679436,7.8322089390572245,6.388399872021884,7.85619449651594,8.222356448800928,6.886215522001199
CIV,2009,5.793958674119103,6.758353914118912,2.7540314696018364,6.617470682189008,6.043814961942133,6.796122342743627
HRV,2009,6.814879077489654,5.120384150311413,5.528796251012939,8.49324905755481,7.750620428435041,7.181345500134068
CYP,2009,7.78094856827701,7.354212127568876,6.557353971702913,9.417517280751138,8.518662913109683,7.056996548252445
CZE,2009,7.581717653334293,6.2606484853230695,6.500744043195708,9.47777455059451,8.096599542625384,7.572821644932794
DNK,2009,7.943251228483031,4.4518429560107275,8.683342125520564,9.49449057820854,8.589071464094202,8.497509018581122
DOM,2009,7.201802097023818,9.013149463054976,4.54479777119087,8.11854016117337,7.7152900921445795,6.617232997555299
ECU,2009,6.1939881426562025,7.108560661596061,4.13861467504556,6.358509886202562,7.186315554184132,6.177939936252698
EGY,2009,5.999056827012108,5.517854543997435,3.8253460878596854,8.664632442741711,6.622075848825039,5.36537521163667
SLV,2009,7.494471343083118,8.597771044344167,4.6409533175384725,9.275375010657573,7.813708608531696,7.144548734343686
EST,2009,7.892980727019878,5.903983998741287,7.511765499626075,9.509219757295357,8.643871618864534,7.896062760572143
ETH,2009,5.466193085410576,5.5638470066974275,4.663193636181242,5.7664940089023276,5.078095715125157,6.259335060146724
FJI,2009,6.947725144901506,7.659447347331302,5.848129577490248,6.757647695031414,6.383566075585308,8.089835029069256
FIN,2009,7.876586387325469,5.178215873196021,8.710524099449247,9.554010348547592,8.332426922532855,7.607754692901633
FRA,2009,7.690537163681855,5.575177626484314,7.616685711869703,9.660608129234706,8.395091850689955,7.20512250013059
GAB,2009,5.619651523119325,6.506027944715714,3.017050588851103,5.684302132325877,5.74388877459399,7.14698817510994
GEO,2009,7.457391101773096,6.039153870812631,6.2692585756799915,9.236010635356184,8.499829291088398,7.242703135928283
DEU,2009,7.776733650297475,6.15685146608862,8.20254545973568,9.532348159936111,8.22240721398945,6.76951595173751
GHA,2009,7.117680029238093,8.777750109790924,5.350781164565966,8.157257769514452,6.533210915441022,6.7694001868781015
GRC,2009,7.048011856740811,6.136640365584148,5.932915936700493,9.626311090670583,7.992420645088827,5.551771245660009
GTM,2009,7.4190446537514365,8.099128298482903,4.575493245183262,9.402582795532481,8.543904625088944,6.474114304469591
GNB,2009,5.315409935651697,6.074927709051323,1.8675548098568402,6.264451470533344,6.281168031069816,6.088947657747162
GUY,2009,6.542828267655392,4.8182070121062885,4.955603682994107,7.943806352214354,7.426577836400205,7.569946454562005
HTI,2009,6.797239896755715,7.866871067071864,2.936319318295151,8.648399332713833,7.407136164288135,7.1274736014096005
HND,2009,7.186991997865583,8.376501105740436,4.102620526669831,9.23598086025138,7.459880985218899,6.759976511447367
HKG,2009,9.026593011769554,9.049196925179183,8.024337801061128,9.278174582953369,9.458012431054238,9.323243318599856
HUN,2009,7.542917682153922,5.707267815355776,6.531026926001673,9.53490728050615,8.157332879227454,7.784053509678553
ISL,2009,6.713185209828143,5.454151579086288,8.207274572658509,6.546670688673751,6.450170598285342,6.9076586104368225
IND,2009,6.342325485556718,7.318296128346167,5.3498288040515405,6.552301128218515,5.871613346874076,6.619588020293293
IDN,2009,6.688683151737926,8.118947868092942,4.308239610447966,7.7067707216894785,6.908748521735057,6.400709036724188
IRN,2009,5.602501219399283,6.5519517963330145,3.82087887915258,7.3165954400117315,5.155749581802884,5.167330399696205
IRL,2009,7.8408563112818594,5.900457965921758,8.106736262949177,9.121909441098165,8.884780454724597,7.190397431715599
ISR,2009,7.164453784243736,6.378512339451382,5.625662290347226,8.84468350738964,8.595728330834017,6.377682453196417
ITA,2009,7.3970781151743825,5.830077597897882,6.449030493469208,9.583731365473822,8.236948768678609,6.88560235035239
JAM,2009,7.256978095474665,8.094144073644731,5.493208183309116,8.216578475698364,7.377628227855273,7.103331516865839
JPN,2009,7.774175279177689,6.071494637978729,7.579102504263673,9.773994884399224,7.696839084879483,7.749445284367336
JOR,2009,7.267537304166464,6.802517997860662,4.338225788192594,9.225285639652224,8.153695400527866,7.817961694598978
KAZ,2009,6.849856420056239,7.547779970123278,5.125506971705945,8.291839230728284,5.470784405589961,7.813371522133726
KEN,2009,7.089291037960402,7.686337390859359,4.54953837118078,8.646919611105986,6.978655614494024,7.5850042021618584
KOR,2009,7.488059631967614,7.048052513767059,6.368147001497666,9.489224085269012,7.586338989033887,6.94853557027045
KWT,2009,6.891935468250528,6.137464379896729,4.770038144666865,7.866171643006027,7.753852641431233,7.932150532251786
KGZ,2009,6.893700748624579,7.654060673157856,4.279162899283523,8.344078759985333,6.726949786750114,7.4642516239460726
LVA,2009,7.7716326804729094,7.050121253405995,6.748767552647631,8.896305749878785,8.446040051583442,7.716928794848697
LSO,2009,6.255299804040126,6.041419188307156,4.450994779526976,7.654348380539005,5.806757975823221,7.32297869600427
LTU,2009,7.439797968626851,6.4523009940332825,6.90515932436861,9.155141624523747,7.930926979466213,6.7554609207424035
LUX,2009,7.605520807885812,5.185960994295073,7.808354751571384,9.554107350823005,8.05815208402286,7.421028858716738
MDG,2009,6.146575079915763,8.368764705882352,2.979346842592957,7.549208076298765,6.19559378461061,5.63996199019413
MWI,2009,6.2284790944999004,7.13536153004497,5.599914263126552,5.71557553948627,5.718245148455878,6.973298991385831
MYS,2009,6.393338923325553,5.541327241742712,5.140746258754287,6.501950183897582,6.924802789729453,7.857868142503725
MLI,2009,5.868536716544119,6.057972071196506,3.5487807596411294,6.75807675483245,6.144317177687353,6.833536819363155
MLT,2009,7.880282467065415,6.798299174147592,6.930652489649678,9.460859478110903,8.562066327718417,7.649534865700482
MRT,2009,6.029139461073802,7.139227941176471,3.327914105875673,6.708482298898405,5.782066755566236,7.188006203852223
MUS,2009,7.907961673902335,8.052875915801412,5.690064514263934,9.197914737833983,8.541588357934792,8.057364843677554
MEX,2009,6.694621331507319,6.708787653154042,5.036499533476549,7.9675834849102625,7.050396975665391,6.709839010330351
MDA,2009,6.544312429225587,6.74221364740931,5.204169278879477,7.742175360187643,6.548906538106329,6.484097321545181
MNG,2009,7.152528841639608,7.151282824722355,5.949547124640489,7.978782173061889,7.063835477050449,7.619196608722857
MNE,2009,7.195359786478045,6.428094110537743,5.668768053117531,8.192860908243068,7.864676627433596,7.822399233058281
MAR,2009,6.379010234528277,6.994089734958736,5.072976081280906,7.017222360453561,6.237213895636734,6.573549100311446
MOZ,2009,5.774535553498052,6.1301419083318525,4.3814573391542995,6.533824188568282,6.0939318241015235,5.733322507334301
MMR,2009,4.364428019728172,5.980661683868126,2.925092851810148,6.2532628024148424,2.783008186134121,3.8801145744136254
NAM,2009,6.779165624825223,7.069355561843193,6.812369137249592,6.094832172982919,5.948588336137235,7.970682915913169
NPL,2009,6.354990197629394,7.8916637611459794,5.383630095153378,6.125604383045094,6.328266244640465,6.045786504162051
NLD,2009,7.74543221349505,4.5734669831676396,8.236405879983428,9.502855238249467,8.757861331076757,7.656571634997957
NZL,2009,8.306644799347353,5.691404604160712,8.481398636741961,9.697562910761807,8.9107936116002,8.752064233472085
NIC,2009,7.093764696594062,7.323801080278914,4.145976610789313,8.706500254713127,8.14211848480449,7.150427052384462
NER,2009,5.546025200928542,7.222375357922242,3.3678836315643523,6.5032464344558605,4.503992707806758,6.132627872893496
NGA,2009,6.024396520618757,7.729222436720548,3.451126017224707,6.162881445702862,5.496296253525462,7.282456449920211
MKD,2009,7.333930372834216,7.132859663653709,6.128164385609153,7.9561176823710955,7.47628468997639,7.976225442560735
NOR,2009,7.673806157246479,5.2622347102888085,8.831816093283125,9.235627156434226,7.691205082566787,7.348147743659449
OMN,2009,6.895668031816011,5.2485957685526525,5.026573219733686,7.339182003601888,8.30907690610111,8.554912261090722
PAK,2009,6.005652195561008,8.446321051666121,3.226824014582489,5.980820362361863,6.0140176789273285,6.36027787026724
PAN,2009,7.471564906659831,7.7564657797724,5.117220533697931,9.087779188537857,8.468215782552566,6.928143248738395
PNG,2009,6.760299924108551,6.794709272706465,5.286940758665498,7.03579648560468,7.004205312437007,7.6798477911291085
PRY,2009,6.986656718128069,8.733523704109086,4.092354736240747,8.700206711791576,7.26182209829381,6.145376340205129
PER,2009,7.695788969551141,7.773679259000273,5.473203777726182,9.233850345799878,8.774587261053519,7.223624204175853
PHL,2009,6.815063243845981,8.3552225022026,4.18120455852591,7.978166837551935,6.57724731919006,6.983475001759397
POL,2009,7.149523715691731,5.540564344892528,6.356580632074729,9.323235624501468,7.289893744852599,7.237344232137333
PRT,2009,7.288107230019156,5.637237901090389,7.263565145129168,9.60718467638728,8.389423527665581,5.543124899823362
ROU,2009,7.523160291602603,7.400529013138437,6.006851871034636,9.034164346922482,8.421422652451703,6.752833574465758
RUS,2009,6.293561501882982,6.351513660598987,5.004449065679422,8.295709946930131,5.635627970091493,6.1805068661148725
RWA,2009,6.748779004446052,6.014292770959251,5.977539499674187,7.507177263944538,5.794227938880677,8.450657548771611
SEN,2009,5.961435398852775,6.154640091778006,3.586885711900489,7.022961727536365,6.697326822295464,6.345362640753545
SRB,2009,6.719629603730517,6.8744454972838955,5.080775970683436,7.720103242471119,7.118145020207735,6.804678288006403
SLE,2009,6.429612657356211,8.36572241509909,4.29314403518084,7.540145013717383,5.960295675822833,5.988756146960907
SGP,2009,8.755957497031643,7.881992140475357,8.274096462364392,9.16417086431914,9.522161357995932,8.937366660003397
SVK,2009,7.621498272077256,6.58440412902795,6.1739407837883675,9.721228119496175,8.0426734920078,7.585244836065979
SVN,2009,7.249213455464108,5.098314188000006,6.538838936287086,9.63282555147164,7.9368182308499176,7.039270370711889
ZAF,2009,6.783864854952588,5.969075848097225,6.246709015183296,7.917821412015435,6.60368601917363,7.182031980293359
ESP,2009,7.560757833364076,6.264632171892941,7.139381029752553,9.571659822966119,8.116662287620226,6.711453854588544
LKA,2009,6.187528938113251,6.554497171416656,4.701716422344305,6.694312212584863,6.720386896755462,6.266731987464969
SWE,2009,7.710588654989429,4.559072669836129,8.50902151574413,9.570916568337168,8.396918032238798,7.51701448879092
CHE,2009,8.41668943426638,7.846240022439494,8.712215602748781,9.29041560854759,7.5556281170195305,8.678947820576505
SYR,2009,5.62785397527587,5.91467058396846,3.299288067061832,7.299451527230788,5.675693901519553,5.950165796598713
TWN,2009,7.445942418984008,7.00718597803933,6.307548735119769,9.64933058002452,7.245857457350989,7.0197893443854325
TZA,2009,6.571167077059973,6.968494527521111,5.292724832607452,7.525472569328295,6.219386763232109,6.849756692610899
THA,2009,6.612940779656105,7.145496432480337,5.329758568757083,7.083198039746186,6.495700287321344,7.010550569975572
TGO,2009,5.633247233199887,6.45108377157104,3.592216560131318,6.632472381261861,6.154417771239365,5.336045681795853
TTO,2009,7.094021084568986,6.718896658118288,5.253983147539064,8.064389549150734,7.998629338576826,7.434206729460016
TUN,2009,6.3924432738591515,6.92453753692592,5.2847838810652945,6.807045721995777,5.837541432460589,7.108307796848178
TUR,2009,6.930951882826524,7.099052733304222,5.388968427988499,8.914515340842541,7.303891321002055,5.948331590995299
UGA,2009,7.346732171530377,8.169731924224456,4.288529985584149,8.396114969494448,7.422912495999931,8.456371482348896
UKR,2009,5.7680001435223,6.648194903029332,4.280059314126211,5.3204388037639365,6.334282869367241,6.257024827324774
ARE,2009,7.064294897699156,6.437839912986955,4.648002073077026,8.133430985679551,8.430727534947309,7.671473981804944
GBR,2009,8.094783796852266,6.287064515240975,8.19688484285207,9.49970785039385,8.898357006170746,7.591904769603681
USA,2009,8.048872296210671,6.649199716282408,7.700544307797063,9.604751277540483,8.03022441598252,8.259641763450881
URY,2009,7.2619925472660665,6.882873078853646,5.883014540389796,8.834976429375441,8.23934472418023,6.469753963531218
VEN,2009,4.205216085532005,4.8255158358317916,3.019246086216029,4.2603747276502695,3.2744340882548566,5.646509689707078
VNM,2009,5.9862942094290075,6.109587049977456,5.0976710815844255,5.941766580537229,6.116130462562495,6.66631587248343
ZMB,2009,7.211840513468367,7.592210700516401,5.544870637603387,8.54688179320462,7.383566845155215,6.991672590862209
ZWE,2009,4.250575095246627,7.605186643078284,3.571698459057216,0.9475,4.600051014508173,4.528439359589463
ALB,2008,7.276438149218532,8.22612439680743,5.480394216711551,9.395341228657308,6.5318584306452925,6.748472473271079
DZA,2008,5.216812035976247,3.482432353068119,3.855144282705857,7.614566219148779,5.643748161836653,5.4881691631218255
AGO,2008,4.877330825546787,5.371625629441715,3.3817719773382677,5.0328363881389,5.379912043922852,5.2205080888922
ARG,2008,6.198261122795538,7.002199968068278,4.5808373581847155,6.895768047645749,6.537601222333244,5.9748990177457015
ARM,2008,7.664476016274108,8.778743628786666,5.511451817387716,8.882498087797885,7.986304011478052,7.163382535920224
AUS,2008,8.204112979352814,7.097796281455362,8.438129006414508,9.425732940323607,7.4531243184149325,8.605782350155664
AUT,2008,7.82942045135226,5.607411820255939,8.169280628516738,9.543622926244572,8.222140182395815,7.604646699348237
AZE,2008,5.952841078016304,4.84858310626703,5.210042649020532,6.303003547011521,6.317317733326267,7.085258354456172
BHS,2008,7.61796324710865,9.03774531802511,6.619874886645386,6.8225334391507015,6.367191307429542,9.242471284292506
BHR,2008,7.289921172059204,6.91654266395026,4.209359108492245,9.08965630781822,7.89104357600096,8.343004204034337
BGD,2008,6.087953722132934,8.932832419102365,2.7196748824636905,6.386137153804748,5.722373543529468,6.6787506117643956
BRB,2008,6.446861885922703,6.643753783887092,6.032339409984962,6.048770234425572,6.691590498835847,6.817855502480044
BEL,2008,7.534819284178512,4.960441977881071,7.0069252617316975,9.479875853645394,8.367347638945091,7.859505688689307
BLZ,2008,7.129122678438565,8.010847341748537,4.8107178612948935,8.180283310910898,6.170585546054489,8.473179332184001
BEN,2008,5.952072660117887,7.291075577887358,3.903228644966179,6.110370919932247,5.756600503778819,6.6990876540248285
BOL,2008,6.170134202659448,6.2630377464337235,3.59572863951835,7.973762549238248,7.30556989196293,5.7125721861439915
BIH,2008,6.71449537865765,6.253592550216956,4.563136396565048,7.908479501058652,7.729240461768025,7.118027983679563
BWA,2008,6.947286739089532,4.748330734367061,6.5340124691610315,8.695810525548179,7.302250102706272,7.456029863665113
BRA,2008,6.539800822358932,7.309866225406353,5.68224249945381,7.865100596509184,7.050547994165148,4.791246796260159
BGR,2008,7.459362669156269,7.2611036647148355,5.446092390907402,8.737245960477457,8.073558727619684,7.778812602061966
BFA,2008,5.959170155195396,5.820326366467394,4.163728204556013,6.63891716906964,5.67262305585185,7.500255980032084
BDI,2008,5.100434191189089,5.052769077877688,3.2119250914755346,6.041816511122008,4.611587911192633,6.584072364277585
CMR,2008,5.562778394715102,6.3579429855104586,3.019188655767149,6.742802142221055,5.575340370623836,6.118617819453012
CAN,2008,8.210030699878324,6.615592931713088,8.128411616165794,9.542025499050013,8.04397357500292,8.720149877459809
CAF,2008,5.386518830995867,7.180794260480738,3.0461151519247864,6.626663230513943,4.653258785841873,5.425762726218001
TCD,2008,5.077022271115996,6.57671837251616,2.931772429386512,5.902577470284473,4.714870244390268,5.259172839002565
CHL,2008,7.973089842762905,7.946958967783298,6.947666722714938,8.822162319653136,8.807756072882814,7.340905130780338
CHN,2008,6.011034577814703,4.5664880283300295,5.504818127240901,8.128478335787023,6.302817559987918,5.552570837727642
COL,2008,6.655003856555306,7.162796149817224,4.642474313297305,7.867336405820357,6.80801008421127,6.79440232963037
COD,2008,5.293735912183815,6.9925083568835245,2.207076120776889,7.626111063962807,5.20303565203367,4.439948367262179
COG,2008,4.670335582295342,4.1960736240504755,3.2229045744014155,4.925387561647513,5.004494787884389,6.00281736349292
CRI,2008,7.390328863688472,7.970239221029011,6.298150913804477,7.4111810587869655,8.289976644847938,6.982096479973971
CIV,2008,5.6468706255102274,6.732705917706861,2.7709369743196945,6.397586125402649,5.946171115942461,6.386952994179474
HRV,2008,6.7764082281633575,5.270378122780853,5.536061251458578,8.091470888681584,7.694796350723919,7.289334527171856
CYP,2008,7.847213507825598,7.570359913447668,6.646431446861833,9.29971963282429,8.459784926921838,7.259771619072359
CZE,2008,7.628097889283223,6.562526437992766,6.560660067538648,9.136792942727526,8.09240467535864,7.788105322798539
DNK,2008,8.05243977152389,4.810544157717583,8.882200497050237,9.365651656330602,8.610274537578114,8.593528008942911
DOM,2008,6.695218841973086,8.539610359415335,4.563260054120891,5.911611193668887,7.803915652507826,6.657696950152494
ECU,2008,6.320994509253456,7.6714209945350476,4.158002225863466,6.104176882865734,7.627791871237606,6.043580571765427
EGY,2008,6.12772575364451,6.295577588351056,3.8753167033100424,8.255453336904218,6.751179646687992,5.461101492969242
SLV,2008,7.733847114917866,8.748784440582124,4.88972433079538,9.267474469471267,8.148380777754756,7.614871555985805
EST,2008,7.842075263016033,6.6189012496298165,7.145830368177186,9.075583271278946,8.619898949413324,7.750162476580897
ETH,2008,5.042877800609492,5.751780858560152,4.509429967431721,3.871673948513132,5.024165042278658,6.057339186263796
FJI,2008,6.93568831599176,7.848270876743068,5.895392007568679,6.416205428652148,6.331033570098612,8.187539696896293
FIN,2008,7.8972827122397025,5.490038721417787,8.713981087141695,9.466151832995939,8.272918465240117,7.543323454402976
FRA,2008,7.7425738006043705,5.88490126442767,7.574006944527387,9.54413929554758,8.370970219505525,7.338851279013691
GAB,2008,5.6369297336113195,6.509105663163579,3.012271217380515,6.0807904318833845,5.619313303233323,6.963168052395798
GEO,2008,7.66951107667781,6.560631678984583,6.279700695782087,9.077256209368127,8.731347387550414,7.698619411703842
DEU,2008,7.702112706586641,6.376365523321046,8.015041845659326,9.51476487334846,8.193411940059868,6.410979350544505
GHA,2008,7.053763512095979,8.69681337739044,5.257368344448566,8.388580432942877,6.575654474392081,6.350400931305931
GRC,2008,7.190661876286387,6.428190236361151,6.414942471550563,9.598397657811816,7.919568148412663,5.592210867295742
GTM,2008,7.477868357103338,8.598779364393588,4.7089277762133985,8.927778955594583,8.545883447126453,6.607972242188669
GNB,2008,5.062741610966653,6.005628292811709,1.9041978990790625,5.7355065143556185,6.281318031069816,5.387057317517063
GUY,2008,6.539105350704899,5.234841054506841,4.856266283660806,7.754295415565847,7.4621165637086335,7.388007436082373
HTI,2008,6.755362506665458,8.336189082846928,2.942772756090813,8.13179577045823,7.465525193791772,6.900529730139543
HND,2008,7.3206773904995925,8.755117647058823,4.200776312189618,8.88171804068372,7.739196546993477,7.026578405572324
HKG,2008,9.094872206932555,9.09419797079778,7.943059578045877,9.536100698213723,9.623790085879737,9.277212701725658
HUN,2008,7.432797223659821,5.784066380951591,6.422363012123919,9.245079229766237,8.061000769677543,7.651476725779816
ISL,2008,7.094040853965863,6.675388505405574,8.278746488209656,7.5561181662305685,6.63456535200493,6.32538575797859
IND,2008,6.362168164207937,7.425741956493612,5.476049643545078,6.689992607448485,5.849231797239607,6.369824816312903
IDN,2008,6.642140676534487,8.011284632232588,4.3323760546754535,7.548047719429851,6.892433933309202,6.426561043025342
IRN,2008,5.5980405967857845,6.3264473325744515,3.873373147509576,6.978652365867797,5.14288964665887,5.668840491318227
IRL,2008,8.029159211815474,6.0724907838809905,8.121955973844967,9.482405364536046,8.844748855414084,7.624195081401282
ISR,2008,7.22703403689854,6.595187129347653,5.496121432632956,9.071517221341377,8.497769849679283,6.474574551491435
ITA,2008,7.460780365026193,6.310701715018433,6.413915360373774,9.479558915632923,8.226528526813734,6.873197307292096
JAM,2008,7.146751742232745,8.111158921678632,5.500688581104099,7.659904371940644,7.793333333126988,6.668673503313362
JPN,2008,7.8837386796878475,6.430862118175327,7.679307188233999,9.770838788047495,7.536605135678826,8.001080168303593
JOR,2008,7.164045419669499,6.9439378172965345,4.472949526411694,8.346575794058715,8.197894596703264,7.858869363877289
KAZ,2008,6.82660348657092,7.436153462113403,5.168089946939521,8.482967955471024,5.300639174053992,7.745166894276662
KEN,2008,6.933254475967187,7.8959078908632305,4.627325048306927,7.682917276928607,6.866670655109585,7.593451508627587
KOR,2008,7.496290175264834,7.349962861474234,6.458966137026554,9.470485117945138,7.391526718700011,6.810510041178229
