ISO_Code,Year,EFW,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation
JOR,2012,7.470381961529625,7.6190934394672825,4.85034687715466,9.221399030717503,7.902523986178803,7.758546474129877
JOR,2011,7.408074547757946,7.170528154464996,4.797951048888375,9.09952507855852,7.901939755970471,8.070428700907366
JOR,2010,7.384636495132954,6.968898085543695,4.793247561551768,9.124260182243727,7.890091784128539,8.146684862197036
JOR,2009,7.188885175266665,5.8794113637063345,4.96129077753865,9.225285639652224,7.870655092275798,8.007783003160318
JOR,2008,7.186333293840072,6.129994415083686,5.42682375766936,8.346575794058715,7.954823394515458,8.07344910787314
JOR,2007,7.343242322727116,6.190085469602052,5.406081276481201,9.1862458133714,7.870768972665129,8.0630300815158
JOR,2006,7.213920447912554,5.919720332698689,5.319604017285477,8.937123592397816,7.842887844345732,8.050266452835052
JOR,2005,7.292578650670812,6.110289334141227,5.2790608376382995,9.208562087496297,7.944485387078251,7.920495606999984
JOR,2004,7.057827001532824,5.342615027361295,5.090142749678162,9.396629022910348,7.701845817416746,7.757902390297573
JOR,2003,7.093051075395404,4.987009287781201,5.095980332045824,9.475762046180641,7.957941087136753,7.9485626238326
JOR,2002,7.0844897099522255,5.06151748902599,5.216097258544348,9.474750572165705,7.935237615669278,7.734845614355809
JOR,2001,6.852941502801203,5.116895797484635,4.822371430585112,9.572570849910752,7.840191479576575,6.912677956448936
JOR,2000,6.9594659920589805,5.109593939091396,5.296919508118459,9.67193529659988,7.432093125912288,7.2867880905728795
JOR,1995,6.112773566013445,5.361842868509583,4.367613638924267,7.151546730813018,6.4520866747599195,7.28669512677595
JOR,1990,5.5696130701461,6.106150876922421,2.926643080135302,6.20281330499278,5.90148089639023,6.704018027028136
JOR,1985,5.478143156884361,4.317881458696076,2.583667150028864,7.7411135185851,6.210953603843267,6.703931242340228
JOR,1980,5.1555447431327766,4.479502919638784,1.7029528108978307,6.816362656882063,6.1859946678282824,6.784471742765056
KAZ,2017,7.107974974089979,7.019177341794821,5.296177279279498,8.893218074900316,6.617209835444717,7.714092339030539
KAZ,2016,6.991532177271597,6.880657663704175,5.448354819556337,8.551346497782816,6.522959426210045,7.554342479104616
KAZ,2015,7.14531570009885,6.960969423366525,5.606111942027118,8.948409024213635,6.382320668890189,7.828767441996781
KAZ,2014,7.132477848050277,6.955602314160203,5.617680593078187,8.982272845945282,6.105835738667984,8.000997748399726
KAZ,2013,7.019694255058556,7.034151521174287,5.445776908164031,8.974406281828877,5.688270424964614,7.955866139160971
KAZ,2012,7.055604610616176,7.015536871951332,6.096258795497992,8.46141867663062,5.729862413774046,7.974946295226889
KAZ,2011,6.858266071064182,7.234203999830425,5.904266830739074,8.172526132674937,5.3599723214393915,7.620361070637085
KAZ,2010,6.855402129002253,7.36789406416233,5.557004054408396,8.244762066418167,5.574098273399461,7.533252186622916
KAZ,2009,6.977696601252288,7.362627942578075,5.632285942538925,8.291839230728284,5.736711686090001,7.865018204326152
KAZ,2008,6.968651233821528,7.155359172687828,5.868710890513129,8.482967955471024,5.54715555543985,7.789062594995806
KAZ,2007,7.0637175312834515,7.496776719181044,5.943936271335857,8.462809884439672,5.702035875015677,7.713028906445008
KAZ,2006,6.833433713383451,7.751039511308127,5.823296675301709,6.959065843692389,5.843101397464922,7.7906651391501045
KAZ,2005,6.744545495506019,7.620454699405928,5.709979109426354,6.853497932982057,5.87018720598639,7.668608529729359
KEN,2017,7.059942612935461,7.433242773778535,5.197774369041969,9.226214349965506,6.700709112066226,6.741772459825072
KEN,2016,7.154884433419964,7.523408335757734,4.91328459830939,9.219119169858782,6.68554481274474,7.433065250429174
KEN,2015,7.086986401318336,7.592334287650554,4.745102996751478,9.099685276524346,6.621920295946413,7.375889149718893
KEN,2014,7.081012862034091,7.63554484833125,4.814256462295824,8.985856671475533,6.609375435362957,7.360030892704891
KEN,2013,7.018606205573889,7.23476754481162,4.8480038763984545,8.888839171561393,6.739609404349939,7.381811030748035
KEN,2012,7.100690356399481,7.764742143663577,4.724064491737551,8.779266682711118,6.655062148665196,7.580316315219965
KEN,2011,6.949893428701761,7.733415753012094,4.520859823633014,8.375726448716751,6.721295773231496,7.398169344915446
KEN,2010,6.936438304469165,7.722583888931313,4.051963693077264,8.741374520767565,6.847357889786725,7.318911529782958
KEN,2009,6.902578690319331,7.592169372227891,3.8906230937548334,8.646919611105986,6.875359070721834,7.5078223037861065
KEN,2008,6.768401137365975,7.682403314496035,4.156154718396221,7.682917276928607,6.7788145629161125,7.541715814092903
KEN,2007,7.124593741932456,7.7231563525991875,4.467670814599418,8.896145196183085,6.805205441617701,7.730790904662888
KEN,2006,7.014445665931885,7.945455737844983,4.385295400375698,8.489168575362665,6.718660204614035,7.533648411462039
KEN,2005,7.12133815993772,8.321246593066025,4.255496116202603,8.623100079530538,6.633740634402187,7.773107376487249
KEN,2004,6.661312697895371,7.454304124691485,3.9958593050804736,8.595229268644813,6.217595906474342,7.043574884585748
KEN,2003,6.861263613460602,7.446958806779483,4.241594847060859,8.717963824024675,6.857841769583872,7.041958819854127
KEN,2002,6.8198314863454,7.393986006609632,3.720975274015222,9.165505403104042,6.687766098500996,7.130924649497108
KEN,2001,6.807159476572394,7.448458641282535,3.840209313867115,8.946259904488151,6.589577912996732,7.211291610227438
KEN,2000,6.734011352695537,7.146876588375986,3.845482248578028,8.761968637471266,6.692489651593791,7.223239637458618
KEN,1995,5.884200269824614,5.745915760175139,3.5630275928261237,6.808170939046279,7.053708645560931,6.166466124833954
KEN,1990,5.400470936413977,4.8710346904402035,5.199078444965313,6.659030412764517,3.6678849557975126,6.8516695812997455
KEN,1985,5.26000489656259,3.9746828313873963,5.148592501428919,6.836029212809498,3.9296997120952835,6.59474155257651
KEN,1980,4.820758132808735,3.8169322040604277,4.358521843940493,6.169372363809133,3.549207967165177,6.389499100386367
KEN,1975,4.654926380503305,4.2646970507295485,3.7930901850752994,5.721157221285135,3.7521823566385417,5.762441731753742
KEN,1970,4.823904644975033,4.834159225744911,4.869495370115771,5.892087767172585,2.563186391243501,6.411137927312061
KOR,2017,7.566000029796288,7.03557004495742,6.470535811551893,9.601799527176944,7.59289652098762,7.129198244307567
KOR,2016,7.527089659182158,6.953814707301021,6.391153586061327,9.609132499020763,7.570012466820953,7.111335036706734
KOR,2015,7.539955153562261,6.969829258127868,6.450502182435863,9.662441658375604,7.545471334965048,7.071531333906923
KOR,2014,7.511803904755885,6.8935907584140335,6.2353481988290556,9.56075183807452,7.7424947566755,7.126833971786322
KOR,2013,7.336437085426664,6.594746314515793,5.966890504307904,9.607773032614666,7.46649170316243,7.04628387253253
KOR,2012,7.426691659968059,6.602796933429647,6.319350469556892,9.5468478165205,7.551983920756121,7.1124791595771315
KOR,2011,7.489317536441506,6.827786836001532,6.520532956525406,9.47095239381908,7.599076912306913,7.028238583554601
KOR,2010,7.477487409961872,6.838410333356878,6.381007794569913,9.577150800996801,7.5964846338863286,6.99438348699944
KOR,2009,7.35385144030788,6.6152436880778165,6.386353600176368,9.489224085269012,7.574938702917733,6.703497125098463
KOR,2008,7.436696268547555,6.896160278869874,6.756850320861835,9.470485117945138,7.506183992592709,6.553801632468222
KOR,2007,7.6615997728660785,6.943772121710578,7.284865152633355,9.631620987386135,7.720505908034554,6.72723469456577
KOR,2006,7.660685997784446,6.656267361726807,7.480730283634683,9.539521275516988,7.551590899550626,7.075320168493131
KOR,2005,7.448568390608396,6.687939789257858,6.904581855295163,9.525016142463365,7.209079496424667,6.916224669600932
KOR,2004,7.542418465693811,6.748862659524479,6.812974839795702,9.527799245095347,7.965329171584153,6.657126412469375
KOR,2003,7.4555908562723285,6.802388054737844,6.7536271468652975,9.417151038388642,7.8562159439757275,6.448572097394135
KOR,2002,7.341992046748883,6.461967902648803,6.66911985014252,9.229520607331377,7.911498299429962,6.437853574191756
KOR,2001,7.309687189599745,6.355993742732458,6.713941894732351,9.323332595347962,8.010011186142396,6.145156529043557
KOR,2000,7.0315562536814635,6.368258199694031,6.485988256103225,8.272996804307141,7.744319852328004,6.286218155974922
KOR,1995,6.860847732978881,6.525138430927287,6.100230796309539,8.04992471962414,8.198118653450553,5.543795375580015
KOR,1990,6.493429541077771,6.591735591395181,5.916136445464863,6.585633253722312,7.966456113412357,5.5428657311057545
KOR,1985,5.6042962082246435,6.222706401638877,4.015210479931287,6.408094912340115,5.81267556880682,5.475501590113759
KOR,1980,5.491005937033068,5.950488611288744,6.290681891626042,5.282257648417833,5.131802552926424,4.897193139661254
KOR,1975,5.295738364146581,6.57372219217922,4.68403115214865,4.556679868956741,5.9707760464493775,4.680070555663922
KWT,2017,6.405348419330399,5.223084799920705,4.984902954051362,8.354296708387542,6.757803161281983,6.706654473010402
KWT,2016,6.50613802330749,4.953794985394395,4.922444724865501,8.34226572445691,6.8404102685095465,7.4717744133111
KWT,2015,6.337986005544011,4.932030279512042,4.9901653844163825,7.580700057501476,6.7408547231244205,7.446179583165734
KWT,2014,6.60521144657732,5.319900107883827,4.9737949278656215,8.303223162882547,6.8864088301545445,7.5427302041000575
KWT,2013,6.668531966593781,5.383801611065154,5.053357923294752,7.797245285355562,7.395544620227725,7.712710393025712
KWT,2012,6.747203459373168,5.273409272772633,5.7064255082997315,7.8873537528941755,7.314792799859222,7.554035963040076
KWT,2011,6.657288952679051,4.933889130977577,5.711033080008479,7.936419163040435,7.459695000628742,7.24540838874002
KWT,2010,6.680842936600314,4.814924661914147,5.650040969256369,8.065858613525931,7.585391110652327,7.287999327652796
KWT,2009,6.916052930738691,5.422174985828159,5.7191431542198075,7.866171643006027,7.543013118149894,8.02976175248957
KWT,2008,6.966436423875765,5.054242624872878,5.670888302604969,8.494479331942866,7.485401176161844,8.127170683796265
KWT,2007,7.2166187939547255,6.088991024068574,5.853172945363909,8.487896896256746,7.5042340314946046,8.148799072589794
KWT,2006,7.083702652341216,5.685825262536811,5.934704364778566,8.436174582200668,7.470389868218375,7.89141918397166
KWT,2005,6.9205696958206335,5.849166972072027,5.812109048426543,7.840294449708747,7.5571952871800345,7.544082721715815
KWT,2004,6.938170584008762,5.486413050204485,5.521251950613197,8.0915294466372,7.512946072562839,8.07871240002609
KWT,2003,7.003409312118049,5.404842132812132,5.540336266482141,8.179177094735557,7.511720116448618,8.380970950111793
KWT,2002,6.94939885957332,5.552676912918842,5.58367565620439,7.742248870532224,7.494870872041487,8.373521986169658
KWT,2001,6.943922175007687,5.351565194137484,5.559253580083667,8.1962442455841,7.469414229827803,8.143133625405378
KWT,2000,6.646509385869052,5.3683788388705,5.5352430313736365,8.091527367366764,7.45499490233159,6.782402789402769
KWT,1995,6.56677434240886,5.3735007281240925,5.0963432934280615,8.889917377227734,6.677884677619791,6.960990767484734
KWT,1990,5.282270428880007,3.5032057106577663,1.8732998825766487,7.836787375568279,6.614547267464354,7.632962016996032
KGZ,2017,6.918581243665335,7.028082291640753,4.263000628690003,9.266484120142119,7.362146824241011,6.6731923536127935
KGZ,2016,6.912663870239247,6.9995680056248775,4.259098097664165,9.35947548980776,7.318966216424844,6.62621154167459
KGZ,2015,6.781576711919446,6.942160834974741,4.201226562587973,8.63558494776423,7.401044047563511,6.727867166706782
KGZ,2014,6.92451557655595,7.363695143011087,4.187792659856226,8.675549445533676,7.464840110141745,6.930700524237021
KGZ,2013,6.686358820273194,7.467236482766076,4.216930670534042,8.291847700764286,6.8239587241254345,6.631820523176134
KGZ,2012,6.632536902352564,7.4930835140097285,4.4584778953312325,8.363152024471415,6.504944409389264,6.34302666856118
KGZ,2011,6.577828273690216,7.46118536439149,4.365539094868347,7.906772173117236,6.411167149840653,6.744477586233352
KGZ,2010,6.583771886681832,7.216559623086793,4.311172714801788,8.206027591565812,6.384054938464479,6.801044565490287
KGZ,2009,6.825360490100087,7.5763897078835,4.458817066230944,8.344078759985333,6.370803188815603,7.376713727585049
KGZ,2008,6.73324786816873,7.578450613855551,4.5407206729931975,7.563637617631979,6.772025301771006,7.211405134591918
KGZ,2007,6.882012170476797,7.595019395841206,4.52209792800312,8.37723325503528,6.713253838431911,7.202456435072468
KGZ,2006,6.788561023909642,7.453153261725324,4.194659317816223,8.691699160925412,6.520958987063463,7.0823343920177875
KGZ,2005,6.532220968251809,6.489221990341936,3.97733319925701,8.64590548353979,6.61113107881474,6.937513089305571
LAO,2017,6.658284637465096,6.270180959714445,5.607043299972856,7.376953505248202,7.54403209036335,6.493213332026627
LAO,2016,6.654792747047627,6.639556061825907,5.937200879643642,7.335898762582117,6.815953014275538,6.545355016910932
LAO,2015,6.640326074122617,6.830180469554734,5.980598311269706,7.3453206094629895,6.770796368655319,6.274734611670342
LAO,2014,6.590958226164974,6.819920705344076,5.851344679507511,7.16456853553022,6.844964836292798,6.273992374150268
LVA,2017,7.734790381239868,6.777364144294916,6.290428561528089,9.279090052182063,8.361021735169487,7.966047413024788
LVA,2016,7.757498119475139,7.007201391729831,6.196792986991053,9.323349908258837,8.350138736731989,7.910007573663983
LVA,2015,7.8569851956434125,6.8167376450528305,6.398926190749307,9.470722785113416,8.346437701569885,8.252101655731623
LVA,2014,7.896898638506343,7.041288053772176,6.612537663944868,9.288726707978093,8.493283966010186,8.048656800826391
LVA,2013,7.747619465324318,7.038191403667993,6.504843666581369,9.175671911605745,8.190689411878047,7.828700932888441
LVA,2012,7.651435173279324,6.9555148847314925,6.455339932356693,8.961917893061663,8.062840950677,7.8215622055697755
LVA,2011,7.526708735315057,6.6930850081487065,6.4511669675015195,8.97516854267005,8.041457191467595,7.472665966787418
LVA,2010,7.45001686751649,6.488350275018398,6.401080960114562,8.932539694492842,8.04876818750263,7.379345220454021
LVA,2009,7.5073424105212325,6.580331361731011,6.3736067639171985,8.896305749878785,8.129179059835808,7.557289117243363
LVA,2008,7.682676247978217,7.114158898195188,6.555349307980743,8.90255554186492,8.179557207440572,7.661760284409664
LVA,2007,7.780948737902055,7.312289496314525,6.837089035842002,8.76578558141793,8.259702535218862,7.729877040716954
LVA,2006,7.817239892191526,7.770419516884081,6.7706720259875945,8.708746983419786,8.083837006683956,7.752523927982208
LVA,2005,7.662925240726044,7.569503117072083,6.722147105364244,8.678400162324298,8.145683544058365,7.19889227481123
LVA,2004,7.641946627225957,7.312643027338116,6.318821445916249,9.035833166766851,8.228798967220571,7.313636528887998
LVA,2003,7.591995231361276,7.220634704837096,6.204079118362342,9.22210748769529,8.133014710641426,7.180140135270218
LVA,2002,7.7152606895485265,7.259980636682066,6.635961051794198,9.35953572172575,8.16314304311266,7.157682994427958
LVA,2001,7.580058077603558,7.062260578788812,6.232790863561027,9.325208924848777,8.20495827908392,7.07507174173526
LVA,2000,7.490123242421758,7.090653226176454,6.499954859598451,8.551412233598876,8.083704806808523,7.224891085926489
LVA,1995,5.589254766031195,5.8332438919317715,5.977497433820281,2.9746521449248773,8.191471392759087,4.563642009960833
LBN,2017,6.998289999365765,8.35678684895159,3.8429476078840183,9.561952762494505,6.751040231341595,6.478722546157116
LBN,2016,7.083773457601922,8.450539042611968,3.9543857170506445,9.694505034492481,6.815739368806873,6.5036981250476416
LBN,2015,7.076006428452409,8.504767501136536,4.050679035640169,9.569162912178088,6.866252481185745,6.389170212121505
LBN,2014,7.044650077603275,8.301715338080552,3.911830448768833,9.71377839181648,6.753881844124109,6.5420443652264035
LBN,2013,7.039894389538981,8.23054991695779,3.584030209729984,9.603335996417332,7.163216386374316,6.618339438215479
LBN,2012,7.009462659687621,8.097642657149148,3.8774958374326647,9.37045452021707,7.059576351132957,6.642143932506262
LBN,2011,7.1924622891400505,8.522604845509514,4.175089736618708,9.412703780682065,7.040324107273832,6.811588975616132
LBN,2010,7.216280169365648,8.579685118469417,4.163300655013385,9.33247268481312,7.1562667649057525,6.849675623626567
LSO,2017,6.507043674032919,5.564813741249788,5.353472450579801,7.734669390777569,6.448256851154477,7.434005936402964
LSO,2016,6.536182849129252,5.44771044516874,5.449082641542029,7.838977454563487,6.542511139925314,7.402632564446695
LSO,2015,6.608746300418732,5.41886928472636,5.762699818164874,7.9096141732243455,6.465755667841585,7.48679255813649
LSO,2014,6.583432802819064,5.40557816400125,5.474483235785482,7.7280460777419195,6.642260362648969,7.666796173917699
LSO,2013,6.467920357121152,5.447931105177721,4.9832722959950075,8.160705736380223,6.049201747134783,7.698490900918021
LSO,2012,6.338834672240788,5.4005474675839436,4.603164716907901,7.917510186811516,6.141701318508844,7.63124967139174
LSO,2011,6.351789317364472,5.461157671875957,4.37568347529551,8.024947403835425,6.354555011091852,7.542603024723616
LSO,2010,6.311226705764222,5.7453106247656995,4.317695284646987,7.83966752650047,6.17925320415644,7.474206888751514
LSO,2009,6.262037212522311,5.754214361114128,4.429826084046388,7.654348380539005,6.122930066623766,7.34886717028827
LSO,2008,6.231727196555395,6.1987369674869175,4.301621474703094,7.403886436852515,5.9094524149596195,7.344938688774832
LSO,2007,6.138863603063154,5.382188896225484,4.123078707957646,7.906641745810987,5.8910655752674055,7.391343090054247
LSO,2006,6.163848299387142,5.645375412430672,4.1361973635606395,7.906368524538621,5.893309435789147,7.237990760616632
LSO,2005,5.9420542328202,5.5120254459870495,3.0968762456685384,8.08451765280069,5.990421579601253,7.02643024004347
LBR,2017,6.563702738856054,7.193814645473447,4.219896773764,9.03350995240543,6.2022196588609395,6.169072663776453
LBR,2016,6.678924244356464,7.577843645181569,4.186922888162148,9.362209473513321,6.188037155840107,6.079608059085177
LBR,2015,6.944861284172549,8.474510438829903,4.675978909546732,9.118856048436513,6.1018576460465015,6.353103378003095
LBR,2014,7.119701313619909,8.447304556476961,4.654024188817479,9.139752481652542,5.553321368100437,7.804103973052126
LBY,2017,4.486986797970262,3.6542347777198354,3.577588492573589,6.497823065710909,2.3475183713247136,6.357769282522265
LBY,2016,4.869864807417335,3.4197854595081534,3.2063388918697955,6.362851870579231,4.7637748503324735,6.596572964797022
LBY,2015,4.956848004451887,3.4197854595081534,3.2063388918697955,7.0017255625069605,4.7637748503324735,6.392615258042048
LBY,2014,4.852558522109341,3.6809439988610544,3.208412898279529,5.986488525977539,4.701791188115679,6.685155999312905
LBY,2013,4.922232216316049,3.6809439988610544,2.814383964227519,5.812027280540054,5.509002193317131,6.794803644634487
LTU,2017,7.869567258254094,7.386740738611925,6.556627200343887,9.216326206607324,8.1973693084859,7.990772837221432
LTU,2016,7.868056985879624,7.325630753768266,6.499517473584628,9.340337376716551,8.191708433527078,7.983090891801602
LTU,2015,7.887967489547842,7.344878335429703,6.533776517700861,9.409066145740773,8.19782998604785,7.954286462820021
LTU,2014,7.943777189279771,7.386211517585406,6.436880798231919,9.409619274800235,8.04865510570621,8.437519250075082
LTU,2013,7.707762778748967,7.160729704415587,6.3049033271464605,9.144900110582453,7.717676611404825,8.210604140195512
LTU,2012,7.517208373241999,7.086385562687876,6.387071327612087,8.87834316951194,7.595169363257993,7.6390724431401
LTU,2011,7.463673755587209,6.774111235774964,6.488528783907409,9.248516046245909,7.677741993462982,7.129470718544778
LTU,2010,7.438715334386105,6.6356803974996,6.447794619126398,9.3653053041453,7.649298912205239,7.0954974389539816
LTU,2009,7.353299920259685,6.781489983644237,6.439156812614599,9.155141624523747,7.681589781829775,6.709121398686066
LTU,2008,7.3035773614999115,6.71736403904918,6.530761727621244,9.044427144646198,7.934413054177829,6.290920842005112
LTU,2007,7.5099625510316255,6.947368641302376,6.8033524659960385,8.796973494489741,7.99925266756007,7.002865485809903
LTU,2006,7.458253150137741,6.711968943681333,6.59158026200908,8.775351490643128,7.97342884140503,7.238936212950137
LTU,2005,7.443515491986554,6.799631584282837,6.366775175898682,8.834953435159996,7.9898279418564355,7.226389322734821
LTU,2004,7.314302237347404,6.645262480455875,5.8929026464530025,9.172830141448351,8.143890117881432,6.716625800498359
LTU,2003,7.431909474970607,7.0386306069651425,6.043905320897842,9.244334163365997,8.151689924316639,6.680987359307416
LTU,2002,7.408727732381126,6.875519862621681,6.022366067894259,9.383173306432878,8.163976376445994,6.598603048510817
LTU,2001,6.981907677594171,7.155126806520139,5.862401295157734,7.839927844383556,8.305288182736103,5.746794259173321
LTU,2000,6.867831423211615,7.089625586394665,6.327609254852443,7.091107311070189,8.212426237788032,5.618388725952748
LTU,1995,5.709121161700197,7.32944085221699,5.758722721055559,1.8472394991475782,8.32282129621805,5.657496312953828
LUX,2017,7.848376248889087,5.427921504634538,8.338152258627801,9.361360938593608,8.305132112515343,7.809314430074143
LUX,2016,7.778858081733844,5.130437933549429,8.35083676714632,9.310500088212551,8.309030966577843,7.7934846531830795
LUX,2015,7.792301664610032,5.026185720838504,8.356142385515748,9.45626232432869,8.304784786126424,7.8181331062407935
LUX,2014,7.9110262415468116,5.47041022590423,8.371993304542535,9.485749758902177,8.574802048393561,7.652175869991557
LUX,2013,7.750543022655153,5.339205104282585,8.285131230353878,9.204979939556017,8.272900741134313,7.650498097948966
LUX,2012,7.613799041425926,4.91423391439323,8.207224662848933,9.260468246092243,8.126612319978252,7.560456063816976
LUX,2011,7.644014978237442,4.842491147205463,8.254999471176113,9.365010932990295,8.235268133156117,7.5223052066592215
LUX,2010,7.683583620799493,4.913771801156416,8.291304626989366,9.354486437074497,8.37656098757956,7.481794251197627
LUX,2009,7.717293760067127,5.1229291890536155,8.314508344360037,9.554107350823005,8.30611011907648,7.288813797022502
LUX,2008,7.799226013935356,5.527649025070505,8.466901255598257,9.4344620855572,8.310934835149329,7.256182868301489
LUX,2007,7.793134044229573,5.498341443727341,8.329648332357765,9.487402379706076,8.373231535328946,7.277046530027739
LUX,2006,7.7364010483236765,5.496232131337535,8.096675284297573,9.41155835110646,8.335184504706675,7.342354970170145
LUX,2005,7.7434197165878915,5.172967185032038,8.091936254099156,9.470278475496505,8.465447241953775,7.5164694263579825
LUX,2004,7.924014389961258,5.35230701385925,8.01573383670394,9.555083256684455,9.116711236522002,7.580236606036643
LUX,2003,7.908181888987755,5.167868789633914,8.087490124784653,9.58257004299869,9.084258300385015,7.618722187136508
LUX,2002,7.885570334000303,5.407807464553917,7.789690140146416,9.659243488955816,9.016608855078474,7.554501721266893
LUX,2001,7.966092561910754,5.596693743775425,7.872399224248704,9.660994755091753,9.15373587077448,7.546639215663411
LUX,2000,7.959886158406979,5.514444001773361,7.8340230731238485,9.754403936870194,9.17446480694295,7.522094973324543
LUX,1995,7.849993781867929,5.079360272360206,8.26051282632179,9.724577572316239,9.152586113804746,6.929070240295131
LUX,1990,7.71519301177374,5.458632847200397,7.583746825353246,9.525056646123865,9.081587569662055,6.928229621060165
LUX,1985,7.74195304016047,5.551079335697936,7.582838320192976,9.574872099558464,9.077548500734176,6.927225521632164
LUX,1980,7.427329516540554,5.08310902414965,7.109139187118824,9.046010905749192,9.036229961259703,6.926221567727005
MKD,2017,7.01609488339879,6.742868186850918,4.307630352425291,8.140910677151986,7.888134014216986,8.000931186348772
MKD,2016,7.172960692792396,6.528649823581989,5.070281016502791,8.131423715151481,7.957874675255222,8.176574233470491
MKD,2015,7.200591279440806,6.475970643366713,5.070281016502791,8.31445306292207,7.952530230810778,8.189721443601675
MKD,2014,7.286050477179178,6.5260716050671075,5.370095935880646,8.31602055639934,7.912768257947634,8.305296030601163
MKD,2013,7.2365023685881456,6.530777487420049,5.242073422625893,8.303449078031711,7.7736707793553705,8.332541075507706
MKD,2012,7.290195224361517,7.022881194968811,5.2539753646070055,8.183906924579246,7.679810511049819,8.310402126602703
MKD,2011,7.1863930678043175,6.709194614815128,5.265089795621742,8.115718579431446,7.564434069532943,8.277528279620329
MKD,2010,7.05380103014334,6.439104250053305,5.130569895856649,7.970761663987069,7.450882697980109,8.277686642839571
MKD,2009,7.010317032248587,6.441338396394073,5.178872554805236,7.9561176823710955,7.4833567154275515,7.991899812244976
MKD,2008,6.9574815942081285,6.4751446262815175,5.205272561759481,7.557860229362422,7.407517936328813,8.141612617308413
MKD,2007,6.870043001968071,6.366545300891913,4.966559510887338,7.91935105140954,7.398514567120203,7.699244579531357
MKD,2006,6.729838234725247,6.223289889782453,4.383981318345546,8.295890400005144,7.190726670188661,7.555302895304432
MKD,2005,6.428241684868399,6.058871261332628,4.186139835672952,7.59102651145505,7.0638902194876545,7.241280596393717
MKD,2004,6.365269200209016,5.964051682200949,3.8199576398347537,8.254654979216891,6.876173621503041,6.911508078289444
MKD,2003,6.424384189668226,6.1074669161493516,3.818035969649763,8.149012509151826,7.1726697340453756,6.874735819344809
MDG,2017,6.125586112280234,7.5824300803860325,2.982997466892284,7.629908771176459,6.667998480775756,5.764595762170642
MDG,2016,6.237692527134416,7.790883530345772,2.789804982936146,7.895528281507765,6.9305608339996505,5.78168500688275
MDG,2015,6.3461695117713095,8.14050366177709,2.88101225797557,8.048098568075421,6.840676988526006,5.820556082502461
MDG,2014,6.50617899746814,8.510792169550772,2.885485292212081,8.041539870240271,7.091084593435064,6.001993061902515
MDG,2013,6.637565880480506,8.783707700885921,2.8061559263291693,8.058037396375902,7.244368646269977,6.295559732541556
MDG,2012,6.486776084323981,9.012055836571642,2.9894905526007283,8.040056159398906,6.362494903713264,6.029782969335366
MDG,2011,6.253790949180053,8.390597722045866,2.794047251239389,7.891870716998656,6.244943670215734,5.947495385400622
MDG,2010,6.42898300005106,8.817035522042676,2.8831409121146603,7.8537448710746744,6.373178174737516,6.217815520285775
MDG,2009,6.236893502565969,8.708768130827206,3.0586363338511804,7.549208076298765,6.19683448016386,5.671020491688831
MDG,2008,6.068638076432394,7.691515700911566,2.966680212275693,7.665050465026878,6.343586153509249,5.676357850438582
MDG,2007,6.078146398283434,7.79382422022711,3.2854878740871127,7.286308263713091,6.446264463233443,5.57884717015641
MDG,2006,5.894422150928874,7.0006456828700525,2.757014618761469,7.373626802174811,6.234636765743053,6.1061868850949885
MDG,2005,5.627913826079114,7.485879238873281,2.4504231747699996,7.0161896900666845,6.044210721253544,5.142866305432061
MDG,2004,5.714596965647786,6.9954098366572905,2.540788197959944,7.07300355369618,6.163985143325638,5.799798096599879
MDG,2003,5.956770880555295,6.941929391114714,2.5743507303265045,7.816021069989581,6.3401885186977776,6.111364692647897
MDG,2002,5.759692175411461,7.300615332427734,2.477386025337846,6.9952649965684985,6.273282854777211,5.751911667946011
MDG,2001,5.992562122137009,7.297178117753911,2.898257770814747,7.714805552097176,6.337107812007792,5.715461358011417
MDG,2000,5.759081761055896,7.030266287848191,2.902496380475819,7.1674557063016096,6.282253846471324,5.412936584182536
MDG,1995,4.30450177035913,6.363821900054193,3.0895713425348195,2.818992176827244,4.668662666887344,4.303436339472805
MDG,1990,4.274043072600368,6.179881978826459,1.872012216589613,5.786755521202734,3.503559579595431,4.065909008740173
MDG,1985,4.324374269562016,5.913640375969072,2.616003368677647,5.98856193047083,2.7652403943136794,4.144685902705866
MWI,2017,6.068084224355033,5.945614097348505,4.7353029187626365,6.979079670747927,6.619124659107478,6.061299775808622
MWI,2016,5.96542831412028,6.421140558322366,4.673626154797695,6.620756571749123,6.076899618663139,6.034718667069076
MWI,2015,5.809355684849356,6.357410650266319,4.62109964448873,6.2150687646295575,6.000480295225044,5.852719069637132
MWI,2014,5.935864087800136,6.693776372660176,4.734161752426198,5.79707996987372,6.02959785909096,6.424704484949626
MWI,2013,5.952428786412613,6.032205069476462,4.897783714328127,5.748879147240995,6.336644537999805,6.746631463017674
MWI,2012,6.176718218374043,6.415183818294286,4.842988413448455,6.596643038233424,6.359681748929656,6.669094072964391
MWI,2011,6.509630747016288,6.664656250359931,4.991760575381284,7.353737848593534,6.65175002067863,6.886249040068066
MWI,2010,6.258944187370283,7.090743234453923,5.267518713677454,5.731546694364735,6.255716569350598,6.949195725004703
MWI,2009,6.227709199054357,6.713098997323671,5.433458762153153,5.71557553948627,6.167159095355816,7.109253600952873
MWI,2008,6.182513031922266,6.557445057661598,5.499537896014778,5.640655057543463,6.181049269943213,7.033877878448281
